method,seed,config,logpsd_L_all,logpsd_L_low,logpsd_L_mid,logpsd_L_high,logpsd_R_all,logpsd_R_low,logpsd_R_mid,logpsd_R_high,logpsd_W_all,logpsd_W_low,logpsd_W_mid,logpsd_W_high,logpsd_mean_all
seg-only,0,"(1.5, 20.0, 0.7, 0.3)",0.23121604323387146,0.055958978831768036,0.24179884791374207,0.30152109265327454,0.2608858048915863,0.09099315106868744,0.23751311004161835,0.3626704812049866,0.3234896957874298,0.06846856325864792,0.3026849329471588,0.46199658513069153,0.2718638479709625
seg-only,0,"(1.5, 20.0, 0.7, 0.3)",0.24406294524669647,0.08190807700157166,0.21588075160980225,0.3470858633518219,0.2238714098930359,0.06893482059240341,0.2455211728811264,0.2737308442592621,0.2772667109966278,0.0641644224524498,0.2752813398838043,0.37760698795318604,0.2484003553787867
seg-only,0,"(1.5, 20.0, 0.7, 0.3)",0.2696796953678131,0.05602896213531494,0.3396126925945282,0.29835471510887146,0.33734944462776184,0.02736564539372921,0.28248271346092224,0.5352856516838074,0.399419903755188,0.05071687698364258,0.33798953890800476,0.6217902302742004,0.33548301458358765
seg-only,0,"(1.5, 20.0, 0.7, 0.3)",0.20108680427074432,0.026972591876983643,0.19331824779510498,0.2892157733440399,0.2308184951543808,0.08066371083259583,0.2712874114513397,0.259651780128479,0.3580503463745117,0.06447134912014008,0.26081007719039917,0.5907886624336243,0.26331854859987897
seg-only,0,"(1.5, 20.0, 0.7, 0.3)",0.2793416678905487,0.04653912037611008,0.24088823795318604,0.42524245381355286,0.20906583964824677,0.09736542403697968,0.24049612879753113,0.22918961942195892,0.3273635804653168,0.04992186278104782,0.3350631892681122,0.4477140009403229,0.27192369600137073
seg-only,0,"(1.5, 20.0, 0.7, 0.3)",0.21350592374801636,0.0378834530711174,0.15111291408538818,0.35695546865463257,0.2413407266139984,0.034870296716690063,0.1794472336769104,0.39852824807167053,0.3093176484107971,0.0483054518699646,0.2201833575963974,0.5189191699028015,0.25472143292427063
seg-only,0,"(1.5, 20.0, 0.7, 0.3)",0.19653740525245667,0.08182963728904724,0.2168225198984146,0.22919434309005737,0.3919040560722351,0.08545418083667755,0.1864165961742401,0.738830029964447,0.39453649520874023,0.10923707485198975,0.32839152216911316,0.5923581719398499,0.32765931884447735
seg-only,0,"(1.5, 20.0, 0.7, 0.3)",0.31925734877586365,0.09850826114416122,0.14798565208911896,0.5924132466316223,0.28386247158050537,0.022094935178756714,0.37491440773010254,0.3136262893676758,0.28420400619506836,0.063759945333004,0.2725089490413666,0.3976425230503082,0.2957746088504791
seg-only,0,"(1.5, 20.0, 0.7, 0.6)",0.24963349103927612,0.07238259166479111,0.26990577578544617,0.3111693561077118,0.25405874848365784,0.040165387094020844,0.28149867057800293,0.32533881068229675,0.569826602935791,0.06962748616933823,0.47306135296821594,0.8974531888961792,0.3578396141529083
seg-only,0,"(1.5, 20.0, 0.7, 0.6)",0.25002819299697876,0.05100911110639572,0.19362807273864746,0.39828330278396606,0.28129416704177856,0.07696875184774399,0.2771751582622528,0.37971729040145874,0.514411449432373,0.14925509691238403,0.3324180245399475,0.8649386167526245,0.34857793649037677
seg-only,0,"(1.5, 20.0, 0.7, 0.6)",0.29293906688690186,0.03988375514745712,0.1676253378391266,0.5350475907325745,0.45618975162506104,0.07747228443622589,0.3866872787475586,0.7004849910736084,0.7405364513397217,0.05992637574672699,0.5790629982948303,1.2161377668380737,0.4965550899505615
seg-only,0,"(1.5, 20.0, 0.7, 0.6)",0.20570623874664307,0.07285105437040329,0.13598589599132538,0.33674439787864685,0.4191548824310303,0.0704674944281578,0.3602842390537262,0.6389581561088562,0.7036221027374268,0.07385343313217163,0.4641767144203186,1.2337299585342407,0.4428277413050334
seg-only,0,"(1.5, 20.0, 0.7, 0.6)",0.1589908003807068,0.06689239293336868,0.17525123059749603,0.18523737788200378,0.30186209082603455,0.02801443263888359,0.19801034033298492,0.5321050882339478,0.5148828029632568,0.04779374599456787,0.3263610005378723,0.9189842343330383,0.3252452313899994
seg-only,0,"(1.5, 20.0, 0.7, 0.6)",0.2071130871772766,0.035857073962688446,0.18539825081825256,0.30786919593811035,0.2594835162162781,0.06711990386247635,0.13059315085411072,0.4771571755409241,0.5648227334022522,0.0782109946012497,0.37444421648979187,0.9797912836074829,0.3438064455986023
seg-only,0,"(1.5, 20.0, 0.7, 0.6)",0.27676260471343994,0.11897250264883041,0.3610619306564331,0.2652895152568817,0.24803927540779114,0.053371042013168335,0.23549020290374756,0.3504352271556854,0.4011186957359314,0.09908272325992584,0.35067933797836304,0.590959370136261,0.3086401919523875
seg-only,0,"(1.5, 20.0, 0.7, 0.6)",0.2363596260547638,0.01929086446762085,0.24185408651828766,0.33105072379112244,0.23083898425102234,0.05350717157125473,0.2996485233306885,0.2438749223947525,0.5635401010513306,0.11567320674657822,0.2983107566833496,1.0354772806167603,0.34357957045237225
seg-only,0,"(1.5, 20.0, 0.7, 0.6)",0.44677436351776123,0.15235339105129242,0.2996285855770111,0.7298067808151245,0.20997560024261475,0.0425642728805542,0.2067548632621765,0.2904631197452545,0.7304365038871765,0.027911871671676636,0.6214935779571533,1.1636216640472412,0.46239548921585083
seg-only,0,"(1.5, 20.0, 0.7, 0.6)",0.17530693113803864,0.05847147852182388,0.14012770354747772,0.26441025733947754,0.2941244840621948,0.04217810556292534,0.3197375237941742,0.3847944736480713,0.45724162459373474,0.07229425758123398,0.2952905297279358,0.7968608140945435,0.30889101326465607
seg-only,0,"(1.5, 20.0, 0.7, 0.6)",0.3516691327095032,0.08687782287597656,0.2631749212741852,0.5623747706413269,0.21922552585601807,0.04568739980459213,0.20669123530387878,0.31185436248779297,0.6138573884963989,0.11835338175296783,0.4681859612464905,0.988223135471344,0.3949173490206401
seg-only,0,"(1.5, 20.0, 0.7, 0.6)",0.2999492883682251,0.10922281444072723,0.16204163432121277,0.5258845686912537,0.2744353711605072,0.0693555697798729,0.24073968827724457,0.4027833342552185,0.5175955295562744,0.11672966182231903,0.29498058557510376,0.9252254962921143,0.3639933963616689
seg-only,0,"(1.5, 20.0, 0.7, 0.6)",0.30025312304496765,0.04262668639421463,0.2512248158454895,0.4681859612464905,0.21999570727348328,0.046882908791303635,0.1640799641609192,0.35580965876579285,0.5726500153541565,0.13080914318561554,0.4203649163246155,0.9288617968559265,0.36429961522420246
seg-only,0,"(1.5, 20.0, 0.7, 0.6)",0.2936610281467438,0.056213848292827606,0.24055281281471252,0.45636025071144104,0.2986435294151306,0.06213599443435669,0.2958667278289795,0.4105777144432068,0.7420828342437744,0.06851477921009064,0.6096506118774414,1.1853927373886108,0.4447957972685496
seg-only,0,"(1.5, 20.0, 0.7, 0.6)",0.21747761964797974,0.05171388387680054,0.15830998122692108,0.3531516194343567,0.2026509940624237,0.0903722494840622,0.15446487069129944,0.3026580512523651,0.32826197147369385,0.09708430618047714,0.16334806382656097,0.5998732447624207,0.2494635283946991
seg-only,0,"(1.5, 20.0, 0.7, -0.3)",0.29736626148223877,0.08056127279996872,0.30463096499443054,0.39016541838645935,0.2695033848285675,0.07832562923431396,0.1756773442029953,0.45156532526016235,0.24213984608650208,0.0839424729347229,0.24836589395999908,0.308927983045578,0.2696698307991028
seg-only,0,"(1.5, 20.0, 0.7, -0.3)",0.23231428861618042,0.031236132606863976,0.24696488678455353,0.31046897172927856,0.19992072880268097,0.04373510926961899,0.21394199132919312,0.2579851746559143,0.15237869322299957,0.02255646511912346,0.1594218909740448,0.205253466963768,0.19487123688062033
seg-only,0,"(1.5, 20.0, 0.7, -0.3)",0.32913076877593994,0.04619334265589714,0.18578730523586273,0.6030607223510742,0.35834041237831116,0.08375678956508636,0.3548794388771057,0.48853227496147156,0.2564985156059265,0.041954658925533295,0.24840819835662842,0.36360910534858704,0.3146565655867259
seg-only,0,"(1.5, 20.0, 0.7, -0.3)",0.16150039434432983,0.024150213226675987,0.15253399312496185,0.23385921120643616,0.19851434230804443,0.044203244149684906,0.14367611706256866,0.3245730996131897,0.2014303207397461,0.03434010595083237,0.22809429466724396,0.25188493728637695,0.18714835246404013
seg-only,0,"(1.5, 20.0, 0.7, -0.3)",0.18469537794589996,0.07438974827528,0.13032671809196472,0.2899743318557739,0.26767435669898987,0.05692550539970398,0.22045575082302094,0.4121617078781128,0.25256234407424927,0.07098128646612167,0.22858601808547974,0.36034533381462097,0.23497735957304636
seg-only,0,"(1.5, 20.0, 0.7, -0.3)",0.2631579637527466,0.020843680948019028,0.1734885573387146,0.4646647572517395,0.2695445120334625,0.04861898347735405,0.29736509919166565,0.34368959069252014,0.2558177411556244,0.05524134635925293,0.15967193245887756,0.44453731179237366,0.2628400723139445
seg-only,0,"(1.5, 20.0, 0.7, -0.3)",0.21306538581848145,0.026665877550840378,0.19013568758964539,0.3220255970954895,0.33008164167404175,0.06689237803220749,0.24247385561466217,0.5391613841056824,0.21751490235328674,0.07489176839590073,0.1526367962360382,0.3482191264629364,0.25355397661526996
seg-only,0,"(1.5, 20.0, 0.7, -0.3)",0.3040398955345154,0.04761447012424469,0.2208731770515442,0.5055568814277649,0.2712957262992859,0.06849022209644318,0.26718276739120483,0.3690112829208374,0.310953289270401,0.061215780675411224,0.26842671632766724,0.46874329447746277,0.29542963703473407
seg-only,0,"(1.5, 20.0, 0.7, -0.3)",0.20555664598941803,0.029449602589011192,0.190748393535614,0.30164510011672974,0.20631839334964752,0.053810298442840576,0.20261691510677338,0.2804082930088043,0.16980114579200745,0.04666900634765625,0.14193403720855713,0.2544984817504883,0.19389206171035767
seg-only,0,"(1.5, 20.0, 0.7, -0.3)",0.20636649429798126,0.08521908521652222,0.1849953979253769,0.28365179896354675,0.21748171746730804,0.045992862433195114,0.17990416288375854,0.3342079818248749,0.20854943990707397,0.05683156102895737,0.26132145524024963,0.22580111026763916,0.2107992172241211
seg-only,0,"(1.5, 20.0, 0.7, -0.3)",0.3137192726135254,0.04237087815999985,0.23092502355575562,0.5217512249946594,0.2704043388366699,0.04977468401193619,0.16769833862781525,0.4749394357204437,0.2752203941345215,0.05185767263174057,0.2466231733560562,0.4069081246852875,0.28644800186157227
seg-only,0,"(1.5, 20.0, 0.7, -0.3)",0.3828556537628174,0.07300551235675812,0.34953251481056213,0.559186577796936,0.24592101573944092,0.05815190076828003,0.18001508712768555,0.3984895944595337,0.23043543100357056,0.057206712663173676,0.2603992819786072,0.2804233729839325,0.28640403350194293
seg-only,0,"(1.5, 20.0, 0.7, -0.3)",0.30055493116378784,0.06729873269796371,0.2655123174190521,0.44325435161590576,0.35166677832603455,0.0422583743929863,0.2463139444589615,0.599823534488678,0.30169883370399475,0.06598842144012451,0.10727906972169876,0.6049080491065979,0.317973514397939
seg-only,0,"(1.5, 20.0, 0.7, -0.3)",0.30455905199050903,0.0604921393096447,0.23812052607536316,0.48364388942718506,0.24713854491710663,0.05030745267868042,0.23529872298240662,0.349823534488678,0.246613010764122,0.04686030000448227,0.1940958946943283,0.3913237154483795,0.2661035358905792
seg-only,0,"(1.5, 20.0, 0.7, -0.3)",0.27421489357948303,0.0631592646241188,0.27850908041000366,0.3673310875892639,0.28556376695632935,0.07538972795009613,0.20261959731578827,0.46551138162612915,0.20560330152511597,0.08188559859991074,0.18707464635372162,0.28123247623443604,0.25512732068697613
seg-only,0,"(3.0, 8.0, 0.3, 0.0)",0.04902535676956177,0.01392249297350645,0.05509192496538162,0.05916011705994606,0.04938232898712158,0.008157452568411827,0.05255042016506195,0.06524111330509186,0.0738258957862854,0.01930304430425167,0.05023239552974701,0.12258380651473999,0.05741119384765625
seg-only,0,"(3.0, 8.0, 0.3, 0.0)",0.06289858371019363,0.013677517883479595,0.057524729520082474,0.090989850461483,0.05204152315855026,0.016791781410574913,0.051621899008750916,0.06873026490211487,0.04583102837204933,0.014838933944702148,0.023121247068047523,0.08284485340118408,0.05359037841359774
seg-only,0,"(3.0, 8.0, 0.3, 0.0)",0.04981840029358864,0.019958138465881348,0.05351753532886505,0.059900928288698196,0.07734957337379456,0.020238757133483887,0.05309361591935158,0.12796437740325928,0.05516011267900467,0.024981975555419922,0.04837678372859955,0.07587181776762009,0.06077602878212929
seg-only,0,"(3.0, 8.0, 0.3, 0.0)",0.04961680620908737,0.026822686195373535,0.04926922917366028,0.060484759509563446,0.03859107941389084,0.02348041534423828,0.03221055120229721,0.0519457571208477,0.05957523733377457,0.03387109562754631,0.04298824816942215,0.08802568167448044,0.04926104098558426
seg-only,0,"(3.0, 8.0, 0.3, 0.0)",0.05550253018736839,0.016556939110159874,0.05734184384346008,0.07163810729980469,0.0702691450715065,0.014210621826350689,0.04892950877547264,0.11748195439577103,0.04818622022867203,0.011995634064078331,0.04192931950092316,0.07114647328853607,0.05798596516251564
seg-only,0,"(3.0, 8.0, 0.3, 0.0)",0.062066562473773956,0.013502717018127441,0.06661452353000641,0.07993268966674805,0.052102819085121155,0.014748096466064453,0.04664479196071625,0.0748014971613884,0.06188185140490532,0.017170827835798264,0.07403817772865295,0.07036139070987701,0.05868374432126681
seg-only,0,"(3.0, 8.0, 0.3, 0.0)",0.06057734787464142,0.02343209646642208,0.04601221904158592,0.09228644520044327,0.05900875851511955,0.021609148010611534,0.04426120966672897,0.09101767092943192,0.07187419384717941,0.025437792763113976,0.034772004932165146,0.13040857017040253,0.06382010007898013
seg-only,0,"(3.0, 8.0, 0.3, 0.0)",0.05235802009701729,0.012142261490225792,0.03582536429166794,0.08745180070400238,0.06413395702838898,0.02240057848393917,0.04280991107225418,0.10471957921981812,0.04302563518285751,0.019139250740408897,0.02637653239071369,0.07069922983646393,0.05317253743608793
seg-only,0,"(3.0, 8.0, 0.3, 0.0)",0.07325142621994019,0.01873159408569336,0.03621995449066162,0.13544590771198273,0.0741049274802208,0.01394963264465332,0.0398743711411953,0.13609947264194489,0.07213172316551208,0.013996362686157227,0.04683665186166763,0.12425850331783295,0.07316269228855769
seg-only,0,"(3.0, 8.0, 0.3, 0.0)",0.058195117861032486,0.027905305847525597,0.04785831272602081,0.08251184970140457,0.07611731439828873,0.013506650924682617,0.05665798485279083,0.12447387725114822,0.05756888538599014,0.031218132004141808,0.05704725906252861,0.07025240361690521,0.06396043921510379
seg-only,0,"(3.0, 8.0, 0.3, 0.0)",0.0556456595659256,0.0177459716796875,0.0812620148062706,0.04752146825194359,0.07702682912349701,0.0242791585624218,0.051017653197050095,0.1273811012506485,0.06620994210243225,0.03018089197576046,0.048519860953092575,0.10052882879972458,0.06629414359728496
seg-only,0,"(3.0, 8.0, 0.3, 0.0)",0.0482340045273304,0.022939365357160568,0.04025210812687874,0.06789035350084305,0.07870296388864517,0.009690205566585064,0.04334629699587822,0.14591167867183685,0.0717194676399231,0.015019616112112999,0.05803455039858818,0.11157355457544327,0.06621881201863289
seg-only,0,"(3.0, 8.0, 0.3, 0.0)",0.05488236993551254,0.00922294519841671,0.05217061936855316,0.07866771519184113,0.09951312839984894,0.03025575540959835,0.10869970917701721,0.12229149043560028,0.06308846175670624,0.009881019592285156,0.06177404522895813,0.08896016329526901,0.07249465336402257
seg-only,0,"(3.0, 8.0, 0.3, 0.0)",0.04732120782136917,0.020382046699523926,0.04243376851081848,0.06464210897684097,0.0729546993970871,0.016487520188093185,0.057201966643333435,0.11476920545101166,0.06195005029439926,0.03149676322937012,0.0584762841463089,0.07947918027639389,0.06074198583761851
seg-only,0,"(3.0, 8.0, 0.3, 0.0)",0.07480698823928833,0.012331287376582623,0.06778481602668762,0.11066408455371857,0.06628290563821793,0.017476558685302734,0.053802017122507095,0.10128980875015259,0.0511738657951355,0.017035167664289474,0.03988839313387871,0.07821566611528397,0.06408791989088058
seg-only,0,"(3.0, 8.0, 0.3, 0.3)",0.07581731677055359,0.02411075495183468,0.05255187675356865,0.1229473203420639,0.06976255029439926,0.023457646369934082,0.05111197382211685,0.10978461802005768,0.08867204189300537,0.027936061844229698,0.0618087537586689,0.1435673087835312,0.07808396965265274
seg-only,0,"(3.0, 8.0, 0.3, 0.3)",0.0473797544836998,0.013348261825740337,0.03451525419950485,0.07595109194517136,0.05108964070677757,0.010961055755615234,0.04175899550318718,0.07894117385149002,0.059079259634017944,0.01329831313341856,0.039335161447525024,0.09995303303003311,0.05251621827483177
seg-only,0,"(3.0, 8.0, 0.3, 0.3)",0.07421207427978516,0.025191783905029297,0.05025550350546837,0.1207934096455574,0.06979753077030182,0.027362823486328125,0.059453558176755905,0.09972677379846573,0.07077207416296005,0.06482966989278793,0.05651365965604782,0.0877731442451477,0.07159389307101567
seg-only,0,"(3.0, 8.0, 0.3, 0.3)",0.07934199273586273,0.03739122673869133,0.03382906690239906,0.14421682059764862,0.07776196300983429,0.021721046417951584,0.06280174106359482,0.11858724057674408,0.07909585535526276,0.02455814741551876,0.04556700214743614,0.13779596984386444,0.07873327036698659
seg-only,0,"(3.0, 8.0, 0.3, 0.3)",0.08257512003183365,0.03408722206950188,0.07622569054365158,0.11130358278751373,0.062090616673231125,0.024140557274222374,0.06119838356971741,0.08049825578927994,0.06429602205753326,0.016196927055716515,0.06343108415603638,0.08736056089401245,0.06965391958753268
seg-only,0,"(3.0, 8.0, 0.3, 0.3)",0.06877446174621582,0.018635591492056847,0.046702101826667786,0.11398785561323166,0.058627769351005554,0.017666658386588097,0.03602571785449982,0.1001349613070488,0.04738049581646919,0.019977569580078125,0.03264979273080826,0.07475870847702026,0.05826090897123019
seg-only,0,"(3.0, 8.0, 0.3, 0.3)",0.04092300310730934,0.018457531929016113,0.03424428030848503,0.05797040835022926,0.05286695063114166,0.014144818298518658,0.05966977775096893,0.06393589079380035,0.06624273955821991,0.019686024636030197,0.05730199068784714,0.0966712087392807,0.053344231098890305
seg-only,0,"(3.0, 8.0, 0.3, 0.3)",0.05111958831548691,0.013618946075439453,0.0392695777118206,0.08027759194374084,0.07108622789382935,0.01579705998301506,0.03613577410578728,0.1315547525882721,0.0827060416340828,0.01227454375475645,0.04689878970384598,0.15102015435695648,0.06830395261446635
seg-only,0,"(3.0, 8.0, 0.3, 0.3)",0.052744291722774506,0.014618715271353722,0.03655285760760307,0.08653215318918228,0.050836194306612015,0.02979179285466671,0.04678911715745926,0.06459607183933258,0.0651031881570816,0.021522443741559982,0.037251703441143036,0.11306887865066528,0.05622789139548937
seg-only,0,"(3.0, 8.0, 0.3, 0.3)",0.07522762566804886,0.027178963646292686,0.06687333434820175,0.10575821995735168,0.04807165265083313,0.009715120308101177,0.03541254252195358,0.07843377441167831,0.06780558824539185,0.018907269462943077,0.05616747587919235,0.10201216489076614,0.06370162218809128
seg-only,0,"(3.0, 8.0, 0.3, 0.3)",0.04786498844623566,0.022457679733633995,0.03250546753406525,0.07495095580816269,0.06428167968988419,0.020708879455924034,0.044919081032276154,0.10375481098890305,0.08996817469596863,0.032627783715724945,0.06858702003955841,0.13781413435935974,0.06737161427736282
seg-only,0,"(3.0, 8.0, 0.3, 0.3)",0.06902230530977249,0.016992371529340744,0.07124803960323334,0.0908103957772255,0.06647219508886337,0.022942861542105675,0.04597659781575203,0.10705826431512833,0.06746742129325867,0.013303359970450401,0.0631270632147789,0.0968065932393074,0.06765397389729817
seg-only,0,"(3.0, 8.0, 0.3, 0.3)",0.08508864790201187,0.030285518616437912,0.05817754566669464,0.1372935026884079,0.06842269003391266,0.03222501277923584,0.0734526515007019,0.08009936660528183,0.0697549358010292,0.0292612724006176,0.050979964435100555,0.10721929371356964,0.07442209124565125
seg-only,0,"(3.0, 8.0, 0.3, 0.3)",0.04460114240646362,0.02903803251683712,0.05500501021742821,0.041380252689123154,0.06890198588371277,0.017271917313337326,0.057176582515239716,0.10445667058229446,0.07131333649158478,0.043622493743896484,0.0589093342423439,0.09649774432182312,0.06160548826058706
seg-only,0,"(3.0, 8.0, 0.3, 0.3)",0.055269040167331696,0.026520133018493652,0.05942637473344803,0.06438043713569641,0.07366339862346649,0.026132702827453613,0.039475083351135254,0.12978897988796234,0.09178465604782104,0.016586702316999435,0.06480911374092102,0.15346693992614746,0.0735723649462064
seg-only,0,"(3.0, 8.0, 0.3, 0.6)",0.053440533578395844,0.01588873192667961,0.051775697618722916,0.07243697345256805,0.04499919340014458,0.020343899726867676,0.03818459063768387,0.06319316476583481,0.09344187378883362,0.047981105744838715,0.0656939148902893,0.1421717405319214,0.06396053358912468
seg-only,0,"(3.0, 8.0, 0.3, 0.6)",0.05670569837093353,0.015389403328299522,0.03446953371167183,0.09801092743873596,0.051269806921482086,0.0192948579788208,0.0654766857624054,0.05182060971856117,0.08930955827236176,0.026914119720458984,0.06660240888595581,0.1408146172761917,0.0657616878549258
seg-only,0,"(3.0, 8.0, 0.3, 0.6)",0.0618407279253006,0.03302967548370361,0.03853781521320343,0.09844105690717697,0.06733982264995575,0.025076111778616905,0.07455406337976456,0.07963191717863083,0.10856141149997711,0.04312888905405998,0.05810220539569855,0.18922024965286255,0.07924732069174449
seg-only,0,"(3.0, 8.0, 0.3, 0.6)",0.04167049378156662,0.013638178817927837,0.04025782272219658,0.056021157652139664,0.07815472781658173,0.016734164208173752,0.05849212035536766,0.12616528570652008,0.08991242945194244,0.04013359546661377,0.08966777473688126,0.11313194036483765,0.06991255035003026
seg-only,0,"(3.0, 8.0, 0.3, 0.6)",0.07189768552780151,0.027661800384521484,0.03241390734910965,0.13179802894592285,0.06948081403970718,0.006100217811763287,0.06041927635669708,0.10779494047164917,0.11833049356937408,0.06719299405813217,0.08729428797960281,0.17296862602233887,0.08656966437896092
seg-only,0,"(3.0, 8.0, 0.3, 0.6)",0.06183651462197304,0.01868264004588127,0.0508616641163826,0.09272854775190353,0.0716492310166359,0.011886636726558208,0.03913090005517006,0.13175030052661896,0.11648450791835785,0.043570201843976974,0.055066660046577454,0.2115551233291626,0.08332341785232227
seg-only,0,"(3.0, 8.0, 0.3, 0.6)",0.07860749959945679,0.020123004913330078,0.053888577967882156,0.130319282412529,0.0540609136223793,0.039003413170576096,0.028696872293949127,0.08637457340955734,0.11851337552070618,0.038836002349853516,0.08044784516096115,0.1933530867099762,0.08372726291418076
seg-only,0,"(3.0, 8.0, 0.3, 0.6)",0.06393645703792572,0.015493194572627544,0.055266372859478,0.09496497362852097,0.06136612966656685,0.0154188871383667,0.04751328378915787,0.09642539918422699,0.06499025225639343,0.02642810344696045,0.0834980383515358,0.06428038328886032,0.06343094632029533
seg-only,0,"(3.0, 8.0, 0.3, 0.6)",0.04809993505477905,0.012017965316772461,0.028042767196893692,0.08481032401323318,0.05947749316692352,0.02252761647105217,0.03486882522702217,0.10113997012376785,0.10778878629207611,0.05993732064962387,0.07401368767023087,0.16364920139312744,0.07178873817125957
seg-only,0,"(3.0, 8.0, 0.3, 0.6)",0.051697470247745514,0.014881491661071777,0.05315600708127022,0.06723092496395111,0.05873817950487137,0.008443753235042095,0.0463426411151886,0.0943465456366539,0.07007627934217453,0.02703225612640381,0.08135031163692474,0.07866871356964111,0.06017064303159714
seg-only,0,"(3.0, 8.0, 0.3, 0.6)",0.06544993817806244,0.03189647197723389,0.05871356651186943,0.08767253160476685,0.06446100771427155,0.027152538299560547,0.05162772163748741,0.09451360255479813,0.11618863046169281,0.034175753593444824,0.10473006963729858,0.16549928486347198,0.08203319211800893
seg-only,0,"(3.0, 8.0, 0.3, 0.6)",0.06764891743659973,0.03495466709136963,0.059858616441488266,0.09052887558937073,0.040030524134635925,0.022522609680891037,0.044274844229221344,0.04386678710579872,0.06427702307701111,0.057105183601379395,0.06274116039276123,0.06912297010421753,0.05731882154941559
seg-only,0,"(3.0, 8.0, 0.3, 0.6)",0.05469384044408798,0.02815687656402588,0.04395415261387825,0.07768136262893677,0.06069454550743103,0.010099093429744244,0.027199214324355125,0.11754164099693298,0.0695456862449646,0.017778754234313965,0.060541070997714996,0.10244272649288177,0.0616446907321612
seg-only,0,"(3.0, 8.0, 0.3, 0.6)",0.050147827714681625,0.029736876487731934,0.027802523225545883,0.08191357553005219,0.04632969945669174,0.014193018898367882,0.03769928961992264,0.06979242712259293,0.12653358280658722,0.022032737731933594,0.11393387615680695,0.18736445903778076,0.07433703665932019
seg-only,0,"(3.0, 8.0, 0.3, 0.6)",0.05900993570685387,0.01216193102300167,0.05416325479745865,0.085478775203228,0.09711438417434692,0.026954492554068565,0.06211204081773758,0.1644982248544693,0.13495668768882751,0.05805206298828125,0.13125209510326385,0.17415571212768555,0.09702700252334277
seg-only,0,"(3.0, 8.0, 0.3, -0.3)",0.037588898092508316,0.008604845032095909,0.023880481719970703,0.06467457115650177,0.06405258923768997,0.014066497795283794,0.0899636521935463,0.06121203675866127,0.057053059339523315,0.018425464630126953,0.07892946153879166,0.053004778921604156,0.05289818222324053
seg-only,0,"(3.0, 8.0, 0.3, -0.3)",0.050514157861471176,0.02296670340001583,0.05459600314497948,0.05914652720093727,0.06853152811527252,0.016178807243704796,0.04765648394823074,0.11356937140226364,0.044729191809892654,0.01612178608775139,0.040446262806653976,0.06221554055809975,0.054591625928878784
seg-only,0,"(3.0, 8.0, 0.3, -0.3)",0.0577426515519619,0.02540477178990841,0.05036532133817673,0.08004516363143921,0.0755588635802269,0.02133321762084961,0.08615028858184814,0.08999466150999069,0.05174483731389046,0.03527800366282463,0.05940279737114906,0.051686957478523254,0.06168211748202642
seg-only,0,"(3.0, 8.0, 0.3, -0.3)",0.05892746150493622,0.017963171005249023,0.0577704943716526,0.07899103313684464,0.04320927709341049,0.012751420959830284,0.03597918152809143,0.06449685245752335,0.04098943620920181,0.015729865059256554,0.03183157742023468,0.06180556118488312,0.04770872493584951
seg-only,0,"(3.0, 8.0, 0.3, -0.3)",0.060761649161577225,0.033785782754421234,0.0540587455034256,0.07991495728492737,0.06568242609500885,0.015927394852042198,0.06113813817501068,0.09319060295820236,0.06334279477596283,0.006341616623103619,0.06432349234819412,0.08867035061120987,0.06326229001084964
seg-only,0,"(3.0, 8.0, 0.3, -0.3)",0.07604959607124329,0.014767209999263287,0.05447255074977875,0.12591083347797394,0.09246029704809189,0.025357365608215332,0.07368110120296478,0.14221008121967316,0.07737225294113159,0.015109698288142681,0.04373636841773987,0.13974471390247345,0.08196071535348892
seg-only,0,"(3.0, 8.0, 0.3, -0.3)",0.07020776718854904,0.018423359841108322,0.0341765433549881,0.13013948500156403,0.08661742508411407,0.015668749809265137,0.08881711214780807,0.11716330796480179,0.07014869153499603,0.012345115654170513,0.04483190178871155,0.12214405834674835,0.07565796126921971
seg-only,0,"(3.0, 8.0, 0.3, -0.3)",0.07199209928512573,0.015147209167480469,0.0548834353685379,0.11533686518669128,0.05055617541074753,0.03437872976064682,0.03880638629198074,0.06977248936891556,0.05390923097729683,0.026920557022094727,0.04423446208238602,0.07604032009840012,0.058819168557723366
seg-only,0,"(3.0, 8.0, 0.3, -0.3)",0.06115241348743439,0.026470264419913292,0.051209304481744766,0.08710267394781113,0.04592350497841835,0.01180422306060791,0.044164933264255524,0.06342943757772446,0.05201340839266777,0.008320888504385948,0.060239776968955994,0.06395282596349716,0.053029775619506836
seg-only,0,"(3.0, 8.0, 0.3, -0.3)",0.06544266641139984,0.01127692125737667,0.027042921632528305,0.12884199619293213,0.07185366749763489,0.015447378158569336,0.05311857908964157,0.1166224330663681,0.06437156349420547,0.02603280544281006,0.02882000245153904,0.11761794239282608,0.06722263246774673
seg-only,0,"(3.0, 8.0, 0.3, -0.3)",0.06401152908802032,0.02257978916168213,0.03837835043668747,0.108767069876194,0.047197677195072174,0.004171570297330618,0.050726450979709625,0.06352710723876953,0.04117666184902191,0.01515110395848751,0.02749921754002571,0.06686590611934662,0.05079528937737147
seg-only,0,"(3.0, 8.0, 0.3, -0.3)",0.05690252035856247,0.01880713365972042,0.052129216492176056,0.07925831526517868,0.06449734419584274,0.014917096123099327,0.027016494423151016,0.12486138939857483,0.061588022857904434,0.012518326751887798,0.03462380915880203,0.11119979619979858,0.06099596247076988
