method,seed,k_n,config,precision_sigma_L,precision_sigma_R,precision_sigma_W,pos_jitter,bias_sigma_L,bias_sigma_R,bias_sigma_W,ler_mae,lwr_mae,edge_mae
seg-only,2,5.443049218649101,"(1.5, 20.0, 0.3, 0.0)",0.0486174114048481,0.05347306653857231,0.07318169623613358,0.356309175491333,0.25646650791168213,0.2996230125427246,0.3844243288040161,0.27804480493068695,0.38442426919937134,0.7186466455459595
seg-only,2,5.443049218649101,"(1.5, 20.0, 0.3, 0.0)",0.05337264761328697,0.02725209854543209,0.08412515372037888,0.3586616814136505,0.2660341262817383,0.308113694190979,0.42806482315063477,0.28707388043403625,0.42806482315063477,0.6945882737636566
seg-only,2,10.886098437298202,"(1.5, 20.0, 0.3, 0.0)",0.04849129170179367,0.04867760092020035,0.09642595052719116,0.40320412814617157,0.22961580753326416,0.26493847370147705,0.3632611036300659,0.24727711826562881,0.36326104402542114,0.7102892994880676
seg-only,2,10.886098437298202,"(1.5, 20.0, 0.3, 0.0)",0.06653309613466263,0.05533035099506378,0.07986408472061157,0.38249850273132324,0.21753442287445068,0.2762017250061035,0.3400840759277344,0.2468680590391159,0.3400840759277344,0.6888773441314697
seg-only,2,10.886098437298202,"(1.5, 20.0, 0.3, 0.0)",0.03457333520054817,0.04944489151239395,0.05076909065246582,0.3964707851409912,0.23078501224517822,0.2474881410598755,0.3233482837677002,0.23913655430078506,0.3233485221862793,0.6924359798431396
seg-only,2,10.886098437298202,"(1.5, 20.0, 0.3, 0.0)",0.04496175795793533,0.03642187640070915,0.06197715178132057,0.386149525642395,0.1994706392288208,0.2410796880722046,0.2696034908294678,0.22027522325515747,0.26960352063179016,0.6934689879417419
seg-only,2,21.772196874596403,"(1.5, 20.0, 0.3, 0.0)",0.07168363034725189,0.05130437761545181,0.06724616885185242,0.4594777524471283,0.2114393711090088,0.23960793018341064,0.3494710922241211,0.2255236953496933,0.34947097301483154,0.7326194643974304
seg-only,2,21.772196874596403,"(1.5, 20.0, 0.3, 0.0)",0.03017539530992508,0.06475257128477097,0.09343815594911575,0.4778502583503723,0.17860019207000732,0.20760440826416016,0.24196207523345947,0.19310235232114792,0.24196210503578186,0.7231702208518982
seg-only,2,21.772196874596403,"(1.5, 20.0, 0.3, 0.0)",0.06467047333717346,0.09594635665416718,0.0829978734254837,0.4874909669160843,0.1442251205444336,0.17139005661010742,0.20385360717773438,0.15780756622552872,0.20385368168354034,0.7065110802650452
seg-only,2,21.772196874596403,"(1.5, 20.0, 0.3, 0.0)",0.08289428800344467,0.03292396292090416,0.07750093191862106,0.46782465279102325,0.1894601583480835,0.17055857181549072,0.3187370300292969,0.1800093799829483,0.3187369704246521,0.7335998117923737
seg-only,2,2.7215246093245504,"(1.5, 20.0, 0.3, 0.3)",0.03139849379658699,0.035045377910137177,0.07069962471723557,0.31765297055244446,0.2827742099761963,0.2378941774368286,0.30187785625457764,0.26033416390419006,0.3018779158592224,0.6878542602062225
seg-only,2,2.7215246093245504,"(1.5, 20.0, 0.3, 0.3)",0.05392139032483101,0.03374228999018669,0.0432390458881855,0.328157901763916,0.28758203983306885,0.238541841506958,0.2570164203643799,0.26306189596652985,0.2570164203643799,0.6767183244228363
seg-only,2,2.7215246093245504,"(1.5, 20.0, 0.3, 0.3)",0.04661114886403084,0.03132339194417,0.05314052104949951,0.33344340324401855,0.24422359466552734,0.28316569328308105,0.25366902351379395,0.2636946439743042,0.25366899371147156,0.6933661997318268
seg-only,2,2.7215246093245504,"(1.5, 20.0, 0.3, 0.3)",0.03274375945329666,0.05046316236257553,0.05135531350970268,0.34212610125541687,0.2895296812057495,0.17955458164215088,0.2424715757369995,0.23454216122627258,0.2424716204404831,0.6629605889320374
seg-only,2,5.443049218649101,"(1.5, 20.0, 0.3, 0.3)",0.023179348558187485,0.04416387155652046,0.05361243709921837,0.34600305557250977,0.27255547046661377,0.24612653255462646,0.2529022693634033,0.2593410387635231,0.2529023587703705,0.667510598897934
seg-only,2,5.443049218649101,"(1.5, 20.0, 0.3, 0.3)",0.0327594168484211,0.0405181348323822,0.04538862034678459,0.3505280464887619,0.2774229049682617,0.26958954334259033,0.29436421394348145,0.273506224155426,0.29436424374580383,0.6986913084983826
seg-only,2,5.443049218649101,"(1.5, 20.0, 0.3, 0.3)",0.040719348937273026,0.019351493567228317,0.04229714721441269,0.3406203091144562,0.2284177541732788,0.29034602642059326,0.263824462890625,0.2593819350004196,0.2638244926929474,0.6677341759204865
seg-only,2,5.443049218649101,"(1.5, 20.0, 0.3, 0.3)",0.042864277958869934,0.04822351410984993,0.08401348441839218,0.3680020868778229,0.19920766353607178,0.18525433540344238,0.20572662353515625,0.1922309845685959,0.20572654902935028,0.6615778803825378
seg-only,2,10.886098437298202,"(1.5, 20.0, 0.3, 0.3)",0.035464897751808167,0.03707152232527733,0.035185638815164566,0.4001517742872238,0.22008037567138672,0.2251971960067749,0.19035828113555908,0.22263875603675842,0.19035834074020386,0.6978701949119568
seg-only,2,10.886098437298202,"(1.5, 20.0, 0.3, 0.3)",0.039300158619880676,0.06179320812225342,0.04086622968316078,0.4053274542093277,0.2734287977218628,0.23718726634979248,0.28518033027648926,0.2553080841898918,0.28518038988113403,0.7053751945495605
seg-only,2,10.886098437298202,"(1.5, 20.0, 0.3, 0.3)",0.05798308178782463,0.036948785185813904,0.07986493408679962,0.3717432916164398,0.25210678577423096,0.2695664167404175,0.2631415128707886,0.2608366310596466,0.2631414532661438,0.6859933733940125
seg-only,2,10.886098437298202,"(1.5, 20.0, 0.3, 0.3)",0.04293105751276016,0.03893870860338211,0.06270744651556015,0.3867676109075546,0.19404339790344238,0.2548621892929077,0.18778371810913086,0.22445283830165863,0.18778380751609802,0.690684050321579
seg-only,2,21.772196874596403,"(1.5, 20.0, 0.3, 0.3)",0.045312415808439255,0.06950663775205612,0.047443024814128876,0.4613434672355652,0.1776953935623169,0.23268449306488037,0.1529453992843628,0.20518990606069565,0.1529453545808792,0.7117795944213867
seg-only,2,21.772196874596403,"(1.5, 20.0, 0.3, 0.3)",0.07356550544500351,0.030284008011221886,0.06216826289892197,0.45803600549697876,0.13209915161132812,0.18019211292266846,0.11665034294128418,0.1561456099152565,0.11665040254592896,0.6963858008384705
seg-only,2,21.772196874596403,"(1.5, 20.0, 0.3, 0.3)",0.043135300278663635,0.06562996655702591,0.04769366979598999,0.4624119699001312,0.16500377655029297,0.14302492141723633,0.19064807891845703,0.15401443094015121,0.19064804911613464,0.6941344141960144
seg-only,2,21.772196874596403,"(1.5, 20.0, 0.3, 0.3)",0.062212202697992325,0.06078570336103439,0.11939914524555206,0.4730554074048996,0.20494532585144043,0.2673909664154053,0.21132755279541016,0.23616818338632584,0.21132762730121613,0.7333047688007355
seg-only,2,2.7215246093245504,"(1.5, 20.0, 0.3, 0.6)",0.02739333175122738,0.061684444546699524,0.07619542628526688,0.3099791258573532,0.2887059450149536,0.27239227294921875,0.16503894329071045,0.2805491238832474,0.16503892838954926,0.68147212266922
seg-only,2,2.7215246093245504,"(1.5, 20.0, 0.3, 0.6)",0.04937174916267395,0.051621537655591965,0.0620163157582283,0.32488691806793213,0.23816287517547607,0.20923852920532227,0.10922932624816895,0.2237006276845932,0.10922939330339432,0.675342470407486
seg-only,2,2.7215246093245504,"(1.5, 20.0, 0.3, 0.6)",0.047929003834724426,0.04894155636429787,0.04094886779785156,0.3360086679458618,0.2027064561843872,0.3211299180984497,0.10634613037109375,0.26191823184490204,0.10634617507457733,0.7086713314056396
seg-only,2,2.7215246093245504,"(1.5, 20.0, 0.3, 0.6)",0.04721570014953613,0.047660939395427704,0.06413586437702179,0.33466893434524536,0.2851908206939697,0.2623317241668701,0.17131412029266357,0.2737613022327423,0.17131412029266357,0.6817297637462616
seg-only,2,5.443049218649101,"(1.5, 20.0, 0.3, 0.6)",0.038119927048683167,0.03994425758719444,0.077102892100811,0.3506593108177185,0.23529088497161865,0.23243093490600586,0.14080190658569336,0.23386090993881226,0.14080190658569336,0.6648239493370056
seg-only,2,5.443049218649101,"(1.5, 20.0, 0.3, 0.6)",0.05407462269067764,0.02288021519780159,0.04738800972700119,0.346849650144577,0.21060264110565186,0.20586705207824707,0.1387695074081421,0.20823486894369125,0.13876943290233612,0.6775485873222351
seg-only,2,5.443049218649101,"(1.5, 20.0, 0.3, 0.6)",0.05291254445910454,0.03601391240954399,0.043267205357551575,0.34520983695983887,0.19316935539245605,0.2831968069076538,0.06636106967926025,0.2381831333041191,0.06636105477809906,0.679299533367157
seg-only,2,5.443049218649101,"(1.5, 20.0, 0.3, 0.6)",0.053885169327259064,0.043181005865335464,0.0534309484064579,0.35372692346572876,0.30984508991241455,0.24459004402160645,0.14113175868988037,0.2772175148129463,0.14113172888755798,0.6951339244842529
seg-only,2,10.886098437298202,"(1.5, 20.0, 0.3, 0.6)",0.05116184800863266,0.032691143453121185,0.04243643581867218,0.3899080157279968,0.23899126052856445,0.22126507759094238,0.1485147476196289,0.230128213763237,0.1485147327184677,0.7072917520999908
seg-only,2,10.886098437298202,"(1.5, 20.0, 0.3, 0.6)",0.03839657083153725,0.046577587723731995,0.07470515370368958,0.37422657012939453,0.24581396579742432,0.1882997751235962,0.19334733486175537,0.21705690771341324,0.19334739446640015,0.6727045476436615
seg-only,2,10.886098437298202,"(1.5, 20.0, 0.3, 0.6)",0.08186805248260498,0.039878055453300476,0.09457982331514359,0.40013524889945984,0.23299837112426758,0.2251126766204834,0.10563874244689941,0.22905553877353668,0.11653187870979309,0.7029851675033569
seg-only,2,10.886098437298202,"(1.5, 20.0, 0.3, 0.6)",0.05271465703845024,0.06457850337028503,0.06730611622333527,0.39840516448020935,0.18295371532440186,0.2032531499862671,0.1514437198638916,0.19310345500707626,0.1514437049627304,0.7103103995323181
seg-only,2,21.772196874596403,"(1.5, 20.0, 0.3, 0.6)",0.05195021629333496,0.09325068444013596,0.09993037581443787,0.4840124249458313,0.13755548000335693,0.28951120376586914,0.04061460494995117,0.21353329718112946,0.08667208254337311,0.7309055030345917
seg-only,2,21.772196874596403,"(1.5, 20.0, 0.3, 0.6)",0.04515256732702255,0.041426900774240494,0.08840497583150864,0.4980671554803848,0.22103643417358398,0.1618332862854004,0.07635641098022461,0.1914348229765892,0.10172995924949646,0.7344114780426025
seg-only,2,21.772196874596403,"(1.5, 20.0, 0.3, 0.6)",0.0812428891658783,0.07279209792613983,0.10899841040372849,0.4551489055156708,0.2743868827819824,0.2642552852630615,0.04568779468536377,0.26932111382484436,0.08811499923467636,0.7293742001056671
seg-only,2,21.772196874596403,"(1.5, 20.0, 0.3, 0.6)",0.03822571411728859,0.058510053902864456,0.0701938197016716,0.4771397113800049,0.1767493486404419,0.1574230194091797,0.061602115631103516,0.1670861542224884,0.07484100013971329,0.7089810371398926
seg-only,2,2.7215246093245504,"(1.5, 20.0, 0.3, -0.3)",0.030491115525364876,0.05674660950899124,0.046822499483823776,0.31302502751350403,0.2743051052093506,0.2989675998687744,0.5298657417297363,0.28663626313209534,0.5298657417297363,0.6780876815319061
seg-only,2,2.7215246093245504,"(1.5, 20.0, 0.3, -0.3)",0.027806736528873444,0.03347637131810188,0.04139139503240585,0.3300355076789856,0.19503271579742432,0.24010908603668213,0.33554816246032715,0.21757085621356964,0.33554807305336,0.6754854619503021
seg-only,2,2.7215246093245504,"(1.5, 20.0, 0.3, -0.3)",0.07105875760316849,0.04279492795467377,0.07522657513618469,0.3220268189907074,0.25385451316833496,0.23117923736572266,0.40326809883117676,0.2425169050693512,0.4032679796218872,0.6571037769317627
seg-only,2,2.7215246093245504,"(1.5, 20.0, 0.3, -0.3)",0.042195264250040054,0.05456893518567085,0.0643412172794342,0.32717183232307434,0.2791661024093628,0.2946786880493164,0.5287721157073975,0.2869223952293396,0.5287721753120422,0.6684346795082092
seg-only,2,5.443049218649101,"(1.5, 20.0, 0.3, -0.3)",0.03511585295200348,0.040841881185770035,0.09885498136281967,0.35727308690547943,0.1834484338760376,0.23110902309417725,0.35713696479797363,0.20727868378162384,0.35713690519332886,0.6463871598243713
seg-only,2,5.443049218649101,"(1.5, 20.0, 0.3, -0.3)",0.04171277955174446,0.03983945772051811,0.06425106525421143,0.34278394281864166,0.30386948585510254,0.27334046363830566,0.46973717212677,0.2886050343513489,0.46973714232444763,0.6937401592731476
seg-only,2,5.443049218649101,"(1.5, 20.0, 0.3, -0.3)",0.03457179665565491,0.031233731657266617,0.05527359992265701,0.34682078659534454,0.27860331535339355,0.28999900817871094,0.4734220504760742,0.2843012064695358,0.473422110080719,0.6755206286907196
seg-only,2,5.443049218649101,"(1.5, 20.0, 0.3, -0.3)",0.0575636588037014,0.04607542231678963,0.043546635657548904,0.3599148392677307,0.27065813541412354,0.267162561416626,0.47069263458251953,0.26891037821769714,0.4706926941871643,0.6933034956455231
seg-only,2,10.886098437298202,"(1.5, 20.0, 0.3, -0.3)",0.057832278311252594,0.03946978226304054,0.07658158242702484,0.3693607747554779,0.23543262481689453,0.2245856523513794,0.4199262857437134,0.2300090715289116,0.4199262857437134,0.6698895990848541
seg-only,2,10.886098437298202,"(1.5, 20.0, 0.3, -0.3)",0.07428327202796936,0.04636250436306,0.05987138673663139,0.3756311386823654,0.23478972911834717,0.1889653205871582,0.3879905939102173,0.21187755465507507,0.3879905939102173,0.6743382215499878
seg-only,2,10.886098437298202,"(1.5, 20.0, 0.3, -0.3)",0.05239906907081604,0.05399218574166298,0.06899373978376389,0.40450263023376465,0.18958747386932373,0.25367820262908936,0.41246461868286133,0.22163277119398117,0.4124647080898285,0.7053369581699371
seg-only,2,10.886098437298202,"(1.5, 20.0, 0.3, -0.3)",0.06421438604593277,0.05254831165075302,0.07166091352701187,0.40684381127357483,0.18370676040649414,0.2800098657608032,0.3918139934539795,0.23185831308364868,0.39181387424468994,0.7212932705879211
seg-only,2,21.772196874596403,"(1.5, 20.0, 0.3, -0.3)",0.06633732467889786,0.09177038818597794,0.11422282457351685,0.48733821511268616,0.18854188919067383,0.15133202075958252,0.27364182472229004,0.17007390409708023,0.2736418545246124,0.7309332191944122
seg-only,2,21.772196874596403,"(1.5, 20.0, 0.3, -0.3)",0.06722129881381989,0.0491112619638443,0.10390330106019974,0.4547428488731384,0.16881775856018066,0.2264881134033203,0.384676456451416,0.19765295833349228,0.3846765160560608,0.7146363854408264
seg-only,2,21.772196874596403,"(1.5, 20.0, 0.3, -0.3)",0.11646037548780441,0.0885564535856247,0.09528131783008575,0.49537892639636993,0.16068613529205322,0.22625422477722168,0.36051344871520996,0.19769972562789917,0.3605135381221771,0.7468457221984863
seg-only,2,21.772196874596403,"(1.5, 20.0, 0.3, -0.3)",0.053192388266325,0.04791969060897827,0.06872621178627014,0.4682300239801407,0.22129523754119873,0.13338696956634521,0.33362603187561035,0.17734111845493317,0.3336259722709656,0.7120172381401062
seg-only,2,2.7215246093245504,"(1.5, 20.0, 0.7, 0.0)",0.04605986550450325,0.045064423233270645,0.06981641054153442,0.3226630389690399,0.0944821834564209,0.0761721134185791,0.08715629577636719,0.08536635339260101,0.0933384895324707,0.429072305560112
seg-only,2,2.7215246093245504,"(1.5, 20.0, 0.7, 0.0)",0.03439946100115776,0.03663240745663643,0.030055399984121323,0.34157927334308624,0.08313524723052979,0.026569724082946777,0.12084770202636719,0.06059027463197708,0.1208476722240448,0.43981383740901947
seg-only,2,2.7215246093245504,"(1.5, 20.0, 0.7, 0.0)",0.05376172065734863,0.02578374184668064,0.027883771806955338,0.3272153437137604,0.05768716335296631,0.06566166877746582,0.09906876087188721,0.06167445331811905,0.0990687757730484,0.43775036931037903
seg-only,2,2.7215246093245504,"(1.5, 20.0, 0.7, 0.0)",0.06707392632961273,0.048953909426927567,0.07030097395181656,0.3212428092956543,0.09688401222229004,0.09402859210968018,0.10673117637634277,0.10053743422031403,0.11103266477584839,0.4431009441614151
seg-only,2,5.443049218649101,"(1.5, 20.0, 0.7, 0.0)",0.03883473575115204,0.04795932397246361,0.07669733464717865,0.3431745618581772,0.039153099060058594,0.08833932876586914,0.10840368270874023,0.06547438353300095,0.11847704648971558,0.44896331429481506
seg-only,2,5.443049218649101,"(1.5, 20.0, 0.7, 0.0)",0.04762832820415497,0.01560991257429123,0.051451440900564194,0.35455772280693054,0.08067405223846436,0.06947803497314453,0.10014081001281738,0.07507603615522385,0.10014088451862335,0.4571985900402069
seg-only,2,5.443049218649101,"(1.5, 20.0, 0.7, 0.0)",0.05764186382293701,0.033569931983947754,0.046174053102731705,0.3512653112411499,0.08077692985534668,0.07711589336395264,0.1344587802886963,0.07894637435674667,0.1344587504863739,0.45863117277622223
seg-only,2,5.443049218649101,"(1.5, 20.0, 0.7, 0.0)",0.039070047438144684,0.03937497362494469,0.0577332079410553,0.35318736732006073,0.04739117622375488,0.10340404510498047,0.0995330810546875,0.07586761564016342,0.1002049446105957,0.46207989752292633
seg-only,2,10.886098437298202,"(1.5, 20.0, 0.7, 0.0)",0.06261647492647171,0.028106678277254105,0.050782348960638046,0.4043789207935333,0.1145012378692627,0.043520331382751465,0.06393909454345703,0.08191243559122086,0.06541682779788971,0.4854833334684372
seg-only,2,10.886098437298202,"(1.5, 20.0, 0.7, 0.0)",0.03602810949087143,0.04843330755829811,0.050842009484767914,0.38812631368637085,0.07296037673950195,0.07596909999847412,0.11386942863464355,0.07446475327014923,0.11386942863464355,0.48770947754383087
seg-only,2,10.886098437298202,"(1.5, 20.0, 0.7, 0.0)",0.054800231009721756,0.07888634502887726,0.08187010884284973,0.39853107929229736,0.05978560447692871,0.09334778785705566,0.11062216758728027,0.08199488371610641,0.11878317594528198,0.4905599057674408
seg-only,2,10.886098437298202,"(1.5, 20.0, 0.7, 0.0)",0.018147747963666916,0.04566235840320587,0.07185619324445724,0.4096614569425583,0.014088273048400879,0.06012296676635742,0.08389866352081299,0.040235310792922974,0.08389866352081299,0.47766612470149994
seg-only,2,21.772196874596403,"(1.5, 20.0, 0.7, 0.0)",0.04296296089887619,0.03939320892095566,0.11030726879835129,0.4891761839389801,0.01828444004058838,0.015138864517211914,0.05680370330810547,0.03541506826877594,0.0925554633140564,0.531347930431366
seg-only,2,21.772196874596403,"(1.5, 20.0, 0.7, 0.0)",0.06532645225524902,0.04313896223902702,0.07545197755098343,0.45572157204151154,0.026219606399536133,0.05229544639587402,0.06182098388671875,0.05172575265169144,0.07592537999153137,0.5166198015213013
