method,edge_mae,ler_mae,lwr_mae
Classical: Threshold + sub-pixel,0.24994590336257,0.07669824289229554,0.10700929743557097
Classical: Threshold + sub-pixel,0.264280918292369,0.07187569959026718,0.0807635883488178
Classical: Threshold + sub-pixel,0.2579465328664333,0.05476906934893022,0.10784395853348805
Classical: Threshold + sub-pixel,0.2581986525785603,0.050792812106402296,0.08978744995509036
Classical: Threshold + sub-pixel,0.2605816220699408,0.05558990669502428,0.06851050166656414
Classical: Threshold + sub-pixel,0.2785344039334236,0.12413173342229777,0.17608136439478983
Classical: Threshold + sub-pixel,0.2598637169474046,0.04919954302368246,0.07559817398879609
Classical: Threshold + sub-pixel,0.2747959776153063,0.0373442137626292,0.07823056387360428
Classical: Threshold + sub-pixel,0.26548202313800195,0.05285217427386946,0.057722094272054214
Classical: Threshold + sub-pixel,0.26487803416559863,0.050099561558295536,0.0746192196522788
Classical: Threshold + sub-pixel,0.2712831564917867,0.03554330812116091,0.06096956246558527
Classical: Threshold + sub-pixel,0.27864899545675254,0.05516357566840413,0.10290701670989133
Classical: Threshold + sub-pixel,0.288310421829808,0.061096439643344214,0.0875585559953822
Classical: Threshold + sub-pixel,0.28575068956879096,0.04573101735189966,0.08930910991243657
Classical: Threshold + sub-pixel,0.2746365700933079,0.042729842805864005,0.07167365794791802
Classical: Threshold + sub-pixel,0.2909544993491915,0.06742632630980494,0.08942401116924081
Classical: Threshold + sub-pixel,0.252532736767007,0.040345213183205386,0.03588370662966822
Classical: Threshold + sub-pixel,0.2541620835194869,0.06284152938204834,0.035194187613039496
Classical: Threshold + sub-pixel,0.2590219742319689,0.06314482389002962,0.056284637371227575
