detector,localization,k_n,edge_mae,ler_mae,lwr_mae
canny,sub-pixel,5.443049218649101,1.491845389228902,0.27659055271371524,0.08211986435984642
threshold,pixel,5.443049218649101,1.3866836933273987,0.38372345590943335,0.23063233805220307
threshold,sub-pixel,5.443049218649101,1.3786116994216275,0.39743575514861695,0.25129915099203903
canny,pixel,5.443049218649101,1.5334357065153104,0.3588842226283535,0.1981878533088386
canny,sub-pixel,5.443049218649101,1.4762351218345369,0.28734138576155055,0.14765050208204844
threshold,pixel,5.443049218649101,1.3202082210172907,0.30055682818464347,0.0008573107297960014
threshold,sub-pixel,5.443049218649101,1.3225221156688218,0.31373608470950565,0.02833599868512593
canny,pixel,5.443049218649101,1.4994985177776794,0.33058078128481294,0.020509570584691383
canny,sub-pixel,5.443049218649101,1.4455252108403083,0.2741323033530795,0.07113906248901247
threshold,pixel,5.443049218649101,1.3615675044566613,0.28494490414387896,0.06981479478046171
threshold,sub-pixel,5.443049218649101,1.3743267852277676,0.2922909252705961,0.08159171640144303
canny,pixel,5.443049218649101,1.500613115722481,0.2789063180133746,0.1073840504989867
canny,sub-pixel,5.443049218649101,1.4597905947983634,0.18921639234987964,0.038942559642342056
threshold,pixel,5.443049218649101,1.4130229455121597,0.33320874891938257,0.008682926342437947
threshold,sub-pixel,5.443049218649101,1.4184705938023803,0.35360862395861603,0.016653072452500695
canny,pixel,5.443049218649101,1.56829913945909,0.4075250974847425,0.13302570276800751
canny,sub-pixel,5.443049218649101,1.5317686912192068,0.3229524824869894,0.008769385946379327
threshold,pixel,5.443049218649101,1.3754815270415657,0.39006093643206574,0.11285305989622252
threshold,sub-pixel,5.443049218649101,1.3735944938710938,0.41535489341064813,0.12342432195090325
canny,pixel,5.443049218649101,1.5577271408678486,0.4131490827417672,0.22787757009273935
canny,sub-pixel,5.443049218649101,1.4925652240551175,0.3611107945017157,0.13501010560479143
threshold,pixel,5.443049218649101,1.370376329567627,0.3107646492341659,0.010307320299856704
threshold,sub-pixel,5.443049218649101,1.3703034061028736,0.3369765113261056,0.03671246198593381
canny,pixel,5.443049218649101,1.5403608686810064,0.4042316420376074,0.1242432629925998
canny,sub-pixel,5.443049218649101,1.4994064483873313,0.3427697987430134,0.010204070744403326
threshold,pixel,5.443049218649101,1.3148298448698692,0.18251271085309972,0.0966002638419865
threshold,sub-pixel,5.443049218649101,1.322925044282017,0.19705678186726128,0.11511982741075721
canny,pixel,5.443049218649101,1.4487658408889459,0.23580136390950912,0.17534762628399214
canny,sub-pixel,5.443049218649101,1.4180829753088051,0.17848856110868194,0.12235428011875538
threshold,pixel,5.443049218649101,1.328138162661091,0.22203511466978643,0.11532101355665714
threshold,sub-pixel,5.443049218649101,1.32331197204855,0.24467106087105062,0.14822523095025208
