method,config,edge_mae,ler_mae,lwr_mae,seed
seg-only,"(1.5, 20.0, 0.7, -0.3)",0.39204739034175873,0.10442852973937988,0.10672640800476074,0
seg-only,"(1.5, 20.0, 0.7, -0.3)",0.448273241519928,0.10210025310516357,0.17033958435058594,0
seg-only,"(1.5, 20.0, 0.7, -0.3)",0.4696517288684845,0.09566593170166016,0.1803891658782959,0
seg-only,"(1.5, 20.0, 0.7, -0.3)",0.42174145579338074,0.03762692213058472,0.012245655059814453,0
seg-only,"(1.5, 20.0, 0.7, -0.3)",0.43467821180820465,0.08352506160736084,0.16863417625427246,0
seg-only,"(1.5, 20.0, 0.7, -0.3)",0.45079539716243744,0.025870442390441895,0.04190182685852051,0
seg-only,"(1.5, 20.0, 0.7, -0.3)",0.4510392099618912,0.06632673740386963,0.03657054901123047,0
seg-only,"(3.0, 8.0, 0.3, 0.0)",1.517867386341095,0.7463146448135376,0.9526164531707764,0
seg-only,"(3.0, 8.0, 0.3, 0.0)",1.5504614114761353,0.8116806745529175,1.10038161277771,0
seg-only,"(3.0, 8.0, 0.3, 0.0)",1.5206876397132874,0.807388186454773,1.2393090724945068,0
seg-only,"(3.0, 8.0, 0.3, 0.0)",1.5028371810913086,0.7867062091827393,1.1926887035369873,0
seg-only,"(3.0, 8.0, 0.3, 0.0)",1.6182695031166077,0.8221203088760376,1.0698370933532715,0
seg-only,"(3.0, 8.0, 0.3, 0.0)",1.5594998598098755,0.8299378156661987,1.1351983547210693,0
seg-only,"(3.0, 8.0, 0.3, 0.0)",1.5187852382659912,0.7876018285751343,1.2806720733642578,0
seg-only,"(3.0, 8.0, 0.3, 0.0)",1.5297303199768066,0.8461774587631226,1.4876980781555176,0
