method,config,edge_mae,ler_mae,lwr_mae,seed
seg+pos+rms,"(1.5, 20.0, 0.3, 0.0)",0.35874539613723755,0.12285637855529785,0.18943452835083008,0
seg+pos+rms,"(1.5, 20.0, 0.3, 0.0)",0.35827188193798065,0.09721618890762329,0.19249379634857178,0
seg+pos+rms,"(1.5, 20.0, 0.3, 0.0)",0.36481234431266785,0.11917316913604736,0.18700122833251953,0
seg+pos+rms,"(1.5, 20.0, 0.3, 0.6)",0.36979149281978607,0.1355302929878235,0.11780524253845215,0
seg+pos+rms,"(1.5, 20.0, 0.3, 0.6)",0.3561202734708786,0.14282536506652832,0.10433542728424072,0
seg+pos+rms,"(1.5, 20.0, 0.3, 0.6)",0.3731086552143097,0.11702209711074829,0.1152341365814209,0
seg+pos+rms,"(1.5, 20.0, 0.3, 0.6)",0.36498458683490753,0.1362171769142151,0.0812145471572876,0
seg+pos+rms,"(1.5, 20.0, 0.7, 0.0)",0.1878693401813507,0.026974797248840332,0.05389583110809326,0
seg+pos+rms,"(1.5, 20.0, 0.7, 0.0)",0.18120259791612625,0.033934831619262695,0.033327341079711914,0
seg+pos+rms,"(1.5, 20.0, 0.7, 0.0)",0.18352831900119781,0.02009052038192749,0.02880239486694336,0
seg+pos+rms,"(1.5, 20.0, 0.7, 0.0)",0.1894177421927452,0.028171181678771973,0.04518604278564453,0
seg+pos+rms,"(1.5, 20.0, 0.7, 0.6)",0.18160153180360794,0.028732478618621826,0.033920884132385254,0
seg+pos+rms,"(1.5, 20.0, 0.7, 0.6)",0.18028586357831955,0.029793202877044678,0.0002168416976928711,0
seg+pos+rms,"(1.5, 20.0, 0.7, 0.6)",0.1844910904765129,0.04020094871520996,0.019710183143615723,0
seg+pos+rms,"(1.5, 20.0, 0.7, 0.6)",0.1910109743475914,0.01881033182144165,0.026543140411376953,0
seg+pos+rms,"(3.0, 8.0, 0.3, 0.0)",0.8603803515434265,0.25216758251190186,0.3466634750366211,0
seg+pos+rms,"(3.0, 8.0, 0.3, 0.0)",0.8448080122470856,0.30031049251556396,0.42005348205566406,0
seg+pos+rms,"(3.0, 8.0, 0.3, 0.0)",0.8267824947834015,0.2693967819213867,0.46029233932495117,0
seg+pos+rms,"(3.0, 8.0, 0.3, 0.0)",0.8518648147583008,0.32431912422180176,0.41203880310058594,0
seg+pos+rms,"(3.0, 8.0, 0.3, 0.6)",0.8626375794410706,0.3009757995605469,0.18155837059020996,0
seg+pos+rms,"(3.0, 8.0, 0.3, 0.6)",0.7866482734680176,0.266223669052124,0.12335515022277832,0
seg+pos+rms,"(3.0, 8.0, 0.3, 0.6)",0.8641392886638641,0.23595035076141357,0.07236194610595703,0
seg+pos+rms,"(3.0, 8.0, 0.3, 0.6)",0.8305493891239166,0.29170143604278564,0.13750553131103516,0
