detector,localization,k_n,edge_mae,ler_mae,lwr_mae
threshold,pixel,1.0,0.4082947908847287,0.04887473377972218,0.06673910542601491
threshold,sub-pixel,1.0,0.24186415302633185,0.04526290019375301,0.07120254846686036
canny,pixel,1.0,0.4296757083654352,0.10280907204156231,0.10728792571863166
canny,sub-pixel,1.0,0.24186415302633185,0.04526290019375301,0.07120254846686036
threshold,pixel,1.0,0.3904516774841461,0.0234318418040389,0.011022852207871692
threshold,sub-pixel,1.0,0.2430649917928848,0.03977941874062252,0.04297213731963323
canny,pixel,1.0,0.4187692775759239,0.10146287697796086,0.05673240095078991
canny,sub-pixel,1.0,0.2430649917928848,0.03977941874062252,0.04297213731963323
threshold,pixel,1.0,0.3902117187605878,0.048306994190443486,0.0299470129274646
threshold,sub-pixel,1.0,0.24138214784622333,0.055889782367100516,0.06735421383468321
canny,pixel,1.0,0.4367568589237457,0.11750250622118208,0.14560650086365245
canny,sub-pixel,1.0,0.24138214784622333,0.055889782367100516,0.06735421383468321
threshold,pixel,1.0,0.3954567438948378,0.052257283771533714,0.052196375661217376
threshold,sub-pixel,1.0,0.24241302351818955,0.05402615946310152,0.0659512337590289
canny,pixel,1.0,0.4206071384179957,0.12295045974240315,0.1306311837128289
canny,sub-pixel,1.0,0.24241302351818955,0.05402615946310152,0.0659512337590289
threshold,pixel,1.0,0.3907661529427973,0.021848893684769832,0.0037445000268567785
threshold,sub-pixel,1.0,0.2488902184824849,0.04273706096165708,0.010548605040844095
canny,pixel,1.0,0.42421406850291987,0.09176667851616105,0.08955123073337434
canny,sub-pixel,1.0,0.2488902184824849,0.04273706096165708,0.010548605040844095
threshold,pixel,1.0,0.38269322832594366,0.035689895599071875,0.013469410495190903
threshold,sub-pixel,1.0,0.2363175138186454,0.049080831403996106,0.05840966757987598
canny,pixel,1.0,0.42069453782380967,0.10520070143429583,0.09267340843956928
canny,sub-pixel,1.0,0.23808772021539876,0.053260568807824704,0.06587838809100233
threshold,pixel,1.0,0.39502151634817884,0.03105561865215334,0.020805977849377433
threshold,sub-pixel,1.0,0.2517636670345112,0.05838945589505007,0.0705264317643648
canny,pixel,1.0,0.42726536213399025,0.10297637672488513,0.09464310354695327
canny,sub-pixel,1.0,0.2517636670345112,0.05838945589505007,0.0705264317643648
threshold,pixel,1.0,0.3944074681119021,0.03925047674106619,0.040179465545757465
threshold,sub-pixel,1.0,0.23474734057443425,0.05419882206447357,0.06955407369678768
canny,pixel,1.0,0.4252718369808248,0.10569590088513725,0.12255338841964347
canny,sub-pixel,1.0,0.23474734057443425,0.05419882206447357,0.06955407369678768
threshold,pixel,1.0,0.39150194499589785,0.03337754219805811,0.03242984235422641
threshold,sub-pixel,1.0,0.23676384113909865,0.040148880813908105,0.02974041611216305
canny,pixel,1.0,0.4181421465690024,0.10368294511117893,0.10022722559076636
canny,sub-pixel,1.0,0.23676384113909865,0.040148880813908105,0.02974041611216305
threshold,pixel,1.0,0.39112052664276764,0.024912764282306377,0.01135643936927866
threshold,sub-pixel,1.0,0.24746036974414906,0.046689216871772965,0.030659596323922678
canny,pixel,1.0,0.4124140340838182,0.09313475862855658,0.08652246544446296
canny,sub-pixel,1.0,0.24726331157866818,0.04670493488019034,0.03608887792618254
threshold,pixel,1.0,0.38866554910390344,0.04573532217657161,0.002751495265776782
threshold,sub-pixel,1.0,0.24349889454283052,0.0419638604349859,0.009740554874712037
canny,pixel,1.0,0.41709763018368873,0.12041359045712752,0.08596692509042558
canny,sub-pixel,1.0,0.24349889454283052,0.0419638604349859,0.009740554874712037
threshold,pixel,1.0,0.38405192274487365,0.027775681394536345,0.0414079126419622
threshold,sub-pixel,1.0,0.2406596345071917,0.04272858806195323,0.08304247321840741
canny,pixel,1.0,0.41730849784792584,0.11506107245125818,0.16677295490495858
canny,sub-pixel,1.0,0.2406596345071917,0.04272858806195323,0.08304247321840741
threshold,pixel,1.0,0.387416209271616,0.02557286839742523,0.02963718195305498
threshold,sub-pixel,1.0,0.24232577578790376,0.050728068802223025,0.06693999093089786
canny,pixel,1.0,0.420534666762696,0.11357232310469056,0.15066214499721142
canny,sub-pixel,1.0,0.24232577578790376,0.050728068802223025,0.06693999093089786
threshold,pixel,1.0,0.40666263992722435,0.054495106317027586,0.05372928181028169
threshold,sub-pixel,1.0,0.25302186277101907,0.05355906245420361,0.05783483496938113
canny,pixel,1.0,0.4263069914364388,0.12534453229899378,0.11645350968471879
canny,sub-pixel,1.0,0.25302186277101907,0.05355906245420361,0.05783483496938113
threshold,pixel,2.0,0.3990306590629055,0.044379353853728376,0.05078865935345589
threshold,sub-pixel,2.0,0.24751516776780283,0.05708679250906823,0.05251159990320331
canny,pixel,2.0,0.4301587628375704,0.12411160131107268,0.11926283345831812
canny,sub-pixel,2.0,0.24751516776780283,0.05708679250906823,0.05251159990320331
threshold,pixel,2.0,0.3940734871768487,0.031161332211349313,0.029256293724689186
threshold,sub-pixel,2.0,0.25030817188872645,0.04682861543786743,0.06144932532667169
canny,pixel,2.0,0.427892681011816,0.09797581059415272,0.10246415765485684
canny,sub-pixel,2.0,0.25030817188872645,0.04682861543786743,0.06144932532667169
threshold,pixel,2.0,0.379820373657475,0.03484756774320208,0.006444644676173672
threshold,sub-pixel,2.0,0.242649360398939,0.05319973437212022,0.026036183332558194
canny,pixel,2.0,0.4239590467827655,0.09414600716833366,0.022663378540668466
canny,sub-pixel,2.0,0.2489652598896644,0.05644679871511815,0.012649543756918291
threshold,pixel,2.0,0.3996059569998857,0.024803393794245232,0.0019389607397606312
threshold,sub-pixel,2.0,0.2518513893523387,0.05072818979347904,0.047625769947506
canny,pixel,2.0,0.42818062729591194,0.11233414544159959,0.12345766117556889
canny,sub-pixel,2.0,0.26739367461076524,0.06002058091124607,0.06266993962846579
threshold,pixel,2.0,0.3989139598768518,0.02208625508223072,0.015765622856050987
threshold,sub-pixel,2.0,0.2593745734870354,0.04710193860441614,0.05474401029829057
canny,pixel,2.0,0.43349352025500254,0.09538612853572193,0.1131125220835345
canny,sub-pixel,2.0,0.26185745502499025,0.0476307712315045,0.058962387431594765
threshold,pixel,2.0,0.400584120832451,0.04284298711317702,0.024852780902445026
threshold,sub-pixel,2.0,0.25295724440367967,0.057273411148449416,0.05375647501459113
canny,pixel,2.0,0.4385422694568678,0.10475651532377905,0.08042374465757951
canny,sub-pixel,2.0,0.25686956143753925,0.05737494690439515,0.05216093897925833
threshold,pixel,2.0,0.4020381163246153,0.03686885566790299,0.028903895415787195
threshold,sub-pixel,2.0,0.2535353457992978,0.04453935916296903,0.01704849120188512
canny,pixel,2.0,0.450302263186139,0.10790207520142292,0.04521543865344535
canny,sub-pixel,2.0,0.2718471115163623,0.05890931476400296,0.011816934159142312
threshold,pixel,2.0,0.4070821078885933,0.028476343474956534,0.017648072865050546
threshold,sub-pixel,2.0,0.2588183323226678,0.05554823398245001,0.0688012586960185
canny,pixel,2.0,0.45268948026360495,0.10459905770858458,0.08217754443658887
canny,sub-pixel,2.0,0.26072324069580494,0.057886043217071914,0.06858881616765178
threshold,pixel,2.0,0.4114886157995037,0.03238669424607388,0.05626222845529161
threshold,sub-pixel,2.0,0.2524494425765872,0.0535886492081713,0.07152075757323062
canny,pixel,2.0,0.44215691626039105,0.068906430966573,0.08289273250575468
canny,sub-pixel,2.0,0.2524494425765872,0.0535886492081713,0.07152075757323062
threshold,pixel,2.0,0.39230510638359584,0.018274838852634034,0.0207557357737842
threshold,sub-pixel,2.0,0.24100301194593687,0.04624066093271917,0.048404141639802445
canny,pixel,2.0,0.42062290213130965,0.08182142455768793,0.07362679007681239
canny,sub-pixel,2.0,0.24100301194593687,0.04624066093271917,0.048404141639802445
threshold,pixel,2.0,0.40644225764519765,0.021011560252161887,0.006254326400928045
threshold,sub-pixel,2.0,0.24743302304145245,0.055147756179297125,0.07204538773275315
canny,pixel,2.0,0.45343608716237493,0.12344088199617553,0.10331975862398979
canny,sub-pixel,2.0,0.2558871833738445,0.05744112821742109,0.0439148674737182
threshold,pixel,2.0,0.3871264917194217,0.03565290712623781,0.005304910763879622
threshold,sub-pixel,2.0,0.24137003803121626,0.04292356366884553,0.027515101217544746
canny,pixel,2.0,0.4230754944800892,0.1153242728427708,0.12701928629981385
canny,sub-pixel,2.0,0.24422828011998948,0.043778978553860926,0.028818361986935548
threshold,pixel,2.0,0.386789528974986,0.025673701240063518,0.0160906905985021
threshold,sub-pixel,2.0,0.24578131155526806,0.04985695479874297,0.0378405398276056
canny,pixel,2.0,0.4152583324058243,0.09700506927391339,0.11635672911890982
canny,sub-pixel,2.0,0.24578131155526806,0.04985695479874297,0.0378405398276056
threshold,pixel,2.0,0.4225368194679544,0.06209007737975203,0.05593577174599895
threshold,sub-pixel,2.0,0.252747752901262,0.07383087435706837,0.07143880018166704
canny,pixel,2.0,0.45159811356582585,0.14107157162538697,0.1276390745062903
canny,sub-pixel,2.0,0.2547090780907894,0.07526500662707014,0.07244831391950757
threshold,pixel,2.0,0.4094082979097512,0.03862596329143586,0.010455706216177862
threshold,sub-pixel,2.0,0.2566475737285945,0.061272867508759044,0.041810879970269665
canny,pixel,2.0,0.43617057649743957,0.10003933195871229,0.09165990217671971
canny,sub-pixel,2.0,0.2699401202822508,0.0629922169938475,0.04350790361357415
threshold,pixel,4.0,0.3945539404091052,0.017044190750029498,0.03023531123366996
threshold,sub-pixel,4.0,0.2606851911992586,0.05236367277413212,0.04258474928621947
canny,pixel,4.0,0.4824841784327627,0.1271580869886746,0.0684838654996689
canny,sub-pixel,4.0,0.3179146461247317,0.060195546892629626,0.0017201450428561138
threshold,pixel,4.0,0.4022144907274609,0.03882319669910106,0.014462945987522957
threshold,sub-pixel,4.0,0.2758013341400364,0.05270722470369593,0.04597561742284606
canny,pixel,4.0,0.5516523314578303,0.17377670184193783,0.3066137699919673
canny,sub-pixel,4.0,0.39276649678557435,0.1159870691686068,0.25144428508892447
threshold,pixel,4.0,0.40093824522751903,0.04046491016639142,0.013608354763151809
threshold,sub-pixel,4.0,0.2587820849333044,0.048576469663270005,0.02316937764650029
canny,pixel,4.0,0.48871501645265814,0.1416661351467826,0.06749679308621737
canny,sub-pixel,4.0,0.32208629129754973,0.0761626187174852,0.0085256414392203
threshold,pixel,4.0,0.38934762214608426,0.028127319668204254,0.007983372314096737
threshold,sub-pixel,4.0,0.26899892174884615,0.04418803385563397,0.024262223656397852
canny,pixel,4.0,0.5140034834141203,0.1557219803949187,0.18760891559374548
canny,sub-pixel,4.0,0.366403767459129,0.0903160231327016,0.11096340208276301
threshold,pixel,4.0,0.40887314579202305,0.055051946966691134,0.052674825802777825
threshold,sub-pixel,4.0,0.26840980878681564,0.05800538450854098,0.08712729826016741
canny,pixel,4.0,0.5204127905419265,0.1743493702033332,0.016999438934615085
canny,sub-pixel,4.0,0.3635722053399219,0.09733940780889017,0.04741647751975697
threshold,pixel,4.0,0.4080070867316783,0.04920815710203963,0.01703346372681902
threshold,sub-pixel,4.0,0.2548334459756058,0.052722120125576644,0.04910540423450249
canny,pixel,4.0,0.5113528601958581,0.11530697008234647,0.018804619236660436
canny,sub-pixel,4.0,0.3394202115162955,0.08209016366205413,0.008408749086502132
threshold,pixel,4.0,0.4069275679020352,0.04073937421611962,0.013034632763009979
threshold,sub-pixel,4.0,0.25636601122628344,0.05001165791183515,0.06067244110194969
canny,pixel,4.0,0.483911987307546,0.12503740384177375,0.06207573780334319
canny,sub-pixel,4.0,0.3159107349800115,0.0727690778844563,0.0017360757832045604
threshold,pixel,4.0,0.38457565509112307,0.02660034828952007,0.005980238749364153
threshold,sub-pixel,4.0,0.2512619546541487,0.04734523473844954,0.0336336389596088
canny,pixel,4.0,0.5254249285923134,0.15648729153197927,0.161149224092618
canny,sub-pixel,4.0,0.3489335056648155,0.11031172632720965,0.10765357067241932
threshold,pixel,4.0,0.39822137648196926,0.010688001979459294,0.0022089628093706626
threshold,sub-pixel,4.0,0.26777811014339775,0.03051372155588261,0.034913438024074095
canny,pixel,4.0,0.5581399182691442,0.15902797310377836,0.18696756106565915
canny,sub-pixel,4.0,0.399940496996959,0.09940744482121833,0.13378831118504775
threshold,pixel,4.0,0.39814966607335034,0.01724812171037504,0.04300332088150549
threshold,sub-pixel,4.0,0.25249611246073245,0.024004496463095992,0.022316292215696087
canny,pixel,4.0,0.5352804101209392,0.14628515593231883,0.05325969581611045
canny,sub-pixel,4.0,0.36341610953901315,0.0773112973550123,0.00019560508230509477
threshold,pixel,4.0,0.40321794104261194,0.05806449989771123,0.04852661426086757
threshold,sub-pixel,4.0,0.25543827013912174,0.050185105144137765,0.044525966727503086
canny,pixel,4.0,0.5442792123492401,0.19418144482543498,0.2152591572653586
canny,sub-pixel,4.0,0.36909704908721597,0.12408478746128515,0.15378734273529004
threshold,pixel,4.0,0.4039415819223869,0.014761759642970551,0.024305118201776388
threshold,sub-pixel,4.0,0.2598327458774111,0.03191187065717627,0.013955498477442596
canny,pixel,4.0,0.49981147949622273,0.13152941093462955,0.07285864332858139
canny,sub-pixel,4.0,0.32611567939733593,0.0678942730117148,0.03965456266469802
threshold,pixel,4.0,0.41958895262094165,0.03603420188262452,0.05530083546629738
threshold,sub-pixel,4.0,0.26836864964428897,0.04639863628523133,0.069282182855116
canny,pixel,4.0,0.5120196535093602,0.1387971479548772,0.1016110297908035
canny,sub-pixel,4.0,0.3333923269337202,0.07359108504601275,0.05220493527088088
threshold,pixel,4.0,0.39716621144070724,0.04170350510642895,0.03387382595732946
threshold,sub-pixel,4.0,0.26681495281836676,0.05551231793095979,0.06501459148471533
canny,pixel,4.0,0.5365148390695744,0.17431900680206747,0.04063705524610439
canny,sub-pixel,4.0,0.37797069571238995,0.1148983132900061,0.013164775934018103
threshold,pixel,4.0,0.4056079260958709,0.03125760837622216,0.011049382156557819
threshold,sub-pixel,4.0,0.2628332146682973,0.04638905065537646,0.03125815165084722
canny,pixel,4.0,0.5042817592158491,0.14951904341341293,0.128815252063067
canny,sub-pixel,4.0,0.3441568853015282,0.08641097832886913,0.04950425179178186
threshold,pixel,0.3,0.38152425338133156,0.06025005315862064,0.024233798428112685
threshold,sub-pixel,0.3,0.23293645286585327,0.07281402158737516,0.07004471425663183
canny,pixel,0.3,0.40246171496912186,0.12603491153344248,0.051003380231914086
canny,sub-pixel,0.3,0.23293645286585327,0.07281402158737516,0.07004471425663183
threshold,pixel,0.3,0.3974475584629369,0.042440182703082474,0.0019821972946965083
threshold,sub-pixel,0.3,0.23672622202454974,0.04901954167310585,0.044671284117299814
canny,pixel,0.3,0.43225038000156013,0.1116216661198024,0.06041960060732321
canny,sub-pixel,0.3,0.23672622202454974,0.04901954167310585,0.044671284117299814
threshold,pixel,0.3,0.39454994347750877,0.0504723104809226,0.005890339935665123
threshold,sub-pixel,0.3,0.24474614914422393,0.056161674258157324,0.022512871124097167
canny,pixel,0.3,0.43130553266799987,0.12296448035807162,0.07309508908360351
canny,sub-pixel,0.3,0.24474614914422393,0.056161674258157324,0.022512871124097167
threshold,pixel,0.3,0.39695708094565135,0.06762056087147272,0.02463509670316788
threshold,sub-pixel,0.3,0.23929955078312776,0.049072785117316164,0.024221547516244835
canny,pixel,0.3,0.42753688849611227,0.12979441036422412,0.06779862165627093
canny,sub-pixel,0.3,0.23929955078312776,0.049072785117316164,0.024221547516244835
threshold,pixel,0.3,0.37771277696974737,0.05976566895071045,0.0170678346829245
threshold,sub-pixel,0.3,0.233023642588933,0.052391156821360974,0.025429303942318127
canny,pixel,0.3,0.4191174055685032,0.11244606185292183,0.06000113251550476
canny,sub-pixel,0.3,0.233023642588933,0.052391156821360974,0.025429303942318127
threshold,pixel,0.3,0.3897111296532186,0.023591407942997633,0.008010610771157944
threshold,sub-pixel,0.3,0.23583156902060587,0.05143675398464509,0.06073509428447932
canny,pixel,0.3,0.4156491363563385,0.07573723242414232,0.04302450931811452
canny,sub-pixel,0.3,0.23583156902060587,0.05143675398464509,0.06073509428447932
threshold,pixel,0.3,0.409031348606013,0.04960688884411768,0.006456450964768212
threshold,sub-pixel,0.3,0.24178908789147396,0.058898967195738616,0.05686190243190348
canny,pixel,0.3,0.4488850512354011,0.12866210653641275,0.08774686733073578
canny,sub-pixel,0.3,0.24178908789147396,0.058898967195738616,0.05686190243190348
threshold,pixel,0.3,0.40486188916358334,0.032422965034115125,0.023892244817084407
threshold,sub-pixel,0.3,0.24252748473301897,0.0429545914274273,0.03251358036180574
canny,pixel,0.3,0.42805120286061954,0.10301569799592114,0.05368399265019441
canny,sub-pixel,0.3,0.24252748473301897,0.0429545914274273,0.03251358036180574
threshold,pixel,0.3,0.39935550781799045,0.05559213940107832,0.01346988415652417
threshold,sub-pixel,0.3,0.2379613610797851,0.053164145413229114,0.05731778771860596
canny,pixel,0.3,0.44447036548784224,0.14190897309641304,0.0776858876428006
canny,sub-pixel,0.3,0.2379613610797851,0.053164145413229114,0.05731778771860596
threshold,pixel,0.3,0.39435940091667215,0.04756558075507722,0.021336699385577917
threshold,sub-pixel,0.3,0.24019026208615507,0.05483307046444663,0.008067119628858865
canny,pixel,0.3,0.4264096514500779,0.14342988966149206,0.04342810118606555
canny,sub-pixel,0.3,0.24019026208615507,0.05483307046444663,0.008067119628858865
threshold,pixel,0.3,0.3938794645413899,0.033764963214031773,0.023997206462165188
threshold,sub-pixel,0.3,0.2363597428103258,0.05110933625713743,0.024573513840191463
canny,pixel,0.3,0.4079124320223424,0.10623608984376176,0.06464192713049899
canny,sub-pixel,0.3,0.2363597428103258,0.05110933625713743,0.024573513840191463
threshold,pixel,0.3,0.3946577920355082,0.03642375893445837,0.04480544751624338
threshold,sub-pixel,0.3,0.24114112256446285,0.04510945486580209,0.008289712670074945
canny,pixel,0.3,0.4187588381324011,0.09983798118041509,0.004033125719331787
canny,sub-pixel,0.3,0.24114112256446285,0.04510945486580209,0.008289712670074945
threshold,pixel,0.3,0.39517590047452944,0.058249056159180856,0.0268086694071068
threshold,sub-pixel,0.3,0.23526514320526581,0.06476619464686584,0.05541392386057953
canny,pixel,0.3,0.42589067897045974,0.13198441504985892,0.03562704739305422
canny,sub-pixel,0.3,0.23526514320526581,0.06476619464686584,0.05541392386057953
threshold,pixel,0.3,0.3959795399065582,0.02991927917128212,0.021508619787145244
threshold,sub-pixel,0.3,0.2365145439249827,0.044797915855292136,0.03479433977558055
canny,pixel,0.3,0.41044718976123196,0.10487707834311688,0.023833695153717693
canny,sub-pixel,0.3,0.2365145439249827,0.044797915855292136,0.03479433977558055
threshold,pixel,0.3,0.39573337282908616,0.06866908332448118,0.00991209833067308
threshold,sub-pixel,0.3,0.25197453936938885,0.08520591118561682,0.043116168837124214
canny,pixel,0.3,0.4465325076602644,0.13828866007178542,0.09439286109050937
canny,sub-pixel,0.3,0.25197453936938885,0.08520591118561682,0.043116168837124214
threshold,pixel,1.0,0.3909383695637593,0.014093939420325552,0.04947792733076661
threshold,sub-pixel,1.0,0.23866623408084137,0.04157335360524805,0.006929537968566546
canny,pixel,1.0,0.4249717351950141,0.08265039119045259,0.00018396423961197783
canny,sub-pixel,1.0,0.23866623408084137,0.04157335360524805,0.006929537968566546
threshold,pixel,1.0,0.4060188604933516,0.01870136640923492,0.009415947251061985
threshold,sub-pixel,1.0,0.24927890661768848,0.042309428344996736,0.04365572967264075
canny,pixel,1.0,0.43586029994223496,0.0993224099043497,0.06707104097610928
canny,sub-pixel,1.0,0.25124752078720114,0.043554469889425684,0.043534326838810644
threshold,pixel,1.0,0.39454612915644,0.031601840519846824,0.03261912182530913
threshold,sub-pixel,1.0,0.2408760719730017,0.05724457865434596,0.04773810721918159
canny,pixel,1.0,0.43533543438907374,0.0956806812887484,0.06369891753684764
canny,sub-pixel,1.0,0.2408760719730017,0.05724457865434596,0.04773810721918159
threshold,pixel,1.0,0.39394279385450726,0.021389501826273194,0.010458094606212054
threshold,sub-pixel,1.0,0.2421418337515462,0.04036376064608471,0.05240921210424676
canny,pixel,1.0,0.43643291571970927,0.11713374366144658,0.09147218481834285
canny,sub-pixel,1.0,0.2421418337515462,0.04036376064608471,0.05240921210424676
threshold,pixel,1.0,0.3980765643415406,0.03949928713122164,0.012543458089404602
threshold,sub-pixel,1.0,0.25099097372234025,0.0617782926991024,0.04362497359966344
canny,pixel,1.0,0.43581559184974594,0.12861503070226687,0.06633336468232054
canny,sub-pixel,1.0,0.2529426251346434,0.06480889576226323,0.048932248347637985
threshold,pixel,1.0,0.4028492159991323,0.030518060643698885,0.018241633458407458
threshold,sub-pixel,1.0,0.2418320065233185,0.02219093010890172,0.004386534963695343
canny,pixel,1.0,0.4199783383242843,0.1082612062551015,0.062241126887417675
canny,sub-pixel,1.0,0.2418320065233185,0.02219093010890172,0.004386534963695343
threshold,pixel,1.0,0.39028750851766275,0.04572538062699005,0.024422640046410704
threshold,sub-pixel,1.0,0.23689185384017147,0.04435050676135954,0.030677820129791256
canny,pixel,1.0,0.4228107794738783,0.11619648251440862,0.09981528697412134
canny,sub-pixel,1.0,0.23689185384017147,0.04435050676135954,0.030677820129791256
threshold,pixel,1.0,0.4087827407075766,0.05104778926710185,0.03660233992367612
threshold,sub-pixel,1.0,0.24522373391295324,0.0599036864996646,0.023724598343305647
canny,pixel,1.0,0.4464679605237385,0.12944786072608017,0.026795329707121063
canny,sub-pixel,1.0,0.24522373391295324,0.0599036864996646,0.023724598343305647
threshold,pixel,1.0,0.40296251122589655,0.0369641523347799,0.01647561545428622
threshold,sub-pixel,1.0,0.23826302524540877,0.057299625305342494,0.02771769283536285
canny,pixel,1.0,0.4297390870271149,0.10718791592475607,0.03634889785778728
canny,sub-pixel,1.0,0.23826302524540877,0.057299625305342494,0.02771769283536285
threshold,pixel,1.0,0.3980584504396632,0.04906004014207577,0.05658798543911936
threshold,sub-pixel,1.0,0.2502544379477242,0.061975575604784505,0.029118171771624457
canny,pixel,1.0,0.45593991076908225,0.1187979792267202,0.0024822849547587733
canny,sub-pixel,1.0,0.2502544379477242,0.061975575604784505,0.029118171771624457
threshold,pixel,1.0,0.4087189912273182,0.03442250448145412,0.04017363439788957
threshold,sub-pixel,1.0,0.2440422532290927,0.05007819044809958,0.030062992386699072
canny,pixel,1.0,0.4461612323658753,0.09969749551757279,0.029601099344920945
canny,sub-pixel,1.0,0.2440422532290927,0.05007819044809958,0.030062992386699072
threshold,pixel,1.0,0.3748928528162241,0.027451528185388874,0.021737928650886973
threshold,sub-pixel,1.0,0.23762756915662853,0.05144833223947054,0.02738146115291684
canny,pixel,1.0,0.4174696030897988,0.10658304276997255,0.025091064837020616
canny,sub-pixel,1.0,0.23762756915662853,0.05144833223947054,0.02738146115291684
threshold,pixel,1.0,0.3988467402514942,0.06891855284462767,0.030731596725434684
threshold,sub-pixel,1.0,0.25481572048522516,0.07415754736885416,0.06051226048192326
canny,pixel,1.0,0.43509128351246606,0.12348509038123778,0.07703849094848136
canny,sub-pixel,1.0,0.25481572048522516,0.07415754736885416,0.06051226048192326
threshold,pixel,1.0,0.3815061006163447,0.04306707618480754,0.03744935576848407
threshold,sub-pixel,1.0,0.23720350836223358,0.047285463117827664,0.03283071003736482
canny,pixel,1.0,0.41877776959556695,0.11830245533737582,0.007861836562722546
canny,sub-pixel,1.0,0.23720350836223358,0.047285463117827664,0.03283071003736482
threshold,pixel,1.0,0.39826292322991846,0.04036247837090057,0.0014044419976044775
threshold,sub-pixel,1.0,0.24278444498646057,0.0405110514090411,0.03986088726012271
canny,pixel,1.0,0.42618375990337287,0.0961561338375786,0.06201758664515644
canny,sub-pixel,1.0,0.24278444498646057,0.0405110514090411,0.03986088726012271
threshold,pixel,2.0,0.38759160886373434,0.021693784179215192,0.02015255575616126
threshold,sub-pixel,2.0,0.24963273059804594,0.043028174153284304,0.02618494674550087
canny,pixel,2.0,0.4375499167813304,0.08851369750171578,0.056724111677481925
canny,sub-pixel,2.0,0.24963273059804594,0.043028174153284304,0.02618494674550087
threshold,pixel,2.0,0.40203066885391536,0.028257512012421215,0.006947857464405072
threshold,sub-pixel,2.0,0.2497918958076032,0.04836796901677798,0.021465284286886543
canny,pixel,2.0,0.4260354905837694,0.10721548478412202,0.05169640493464289
canny,sub-pixel,2.0,0.2497918958076032,0.04836796901677798,0.021465284286886543
threshold,pixel,2.0,0.39607205385696304,0.024298948234772633,0.02618110811966723
threshold,sub-pixel,2.0,0.24806438488015198,0.030501474981708854,0.007539607529627235
canny,pixel,2.0,0.419787379522104,0.0716025656761261,0.029543473868879788
canny,sub-pixel,2.0,0.24806438488015198,0.030501474981708854,0.007539607529627235
threshold,pixel,2.0,0.38174289017707624,0.026599861759220356,0.05406952930410225
threshold,sub-pixel,2.0,0.23973971150332027,0.04024419969199233,0.019915494538938594
canny,pixel,2.0,0.4135712219233389,0.08801126013772864,0.00660713680004732
canny,sub-pixel,2.0,0.24392089683408857,0.04103971308667098,0.015672888649707506
threshold,pixel,2.0,0.40462099444574606,0.010787214480952545,0.06730680093654273
threshold,sub-pixel,2.0,0.24449650864330552,0.02657647591118817,0.009198720384960835
canny,pixel,2.0,0.4313103218455868,0.08697644853594633,0.005551623055970012
canny,sub-pixel,2.0,0.24449650864330552,0.02657647591118817,0.009198720384960835
threshold,pixel,2.0,0.39906137272058817,0.022807669746572112,0.057296104572767126
threshold,sub-pixel,2.0,0.24865158462502046,0.060630631100914156,0.019773614986514865
canny,pixel,2.0,0.4313898574173932,0.10873337467573096,0.009459300882762811
canny,sub-pixel,2.0,0.24865158462502046,0.060630631100914156,0.019773614986514865
threshold,pixel,2.0,0.39624122497558373,0.03773467712216949,0.004316771456015278
threshold,sub-pixel,2.0,0.24636643054381857,0.051366933850438334,0.011974362784149983
canny,pixel,2.0,0.48182103442950863,0.11712793082705086,0.17117595266066554
canny,sub-pixel,2.0,0.29463409801163154,0.07343728521045167,0.18038058560934633
threshold,pixel,2.0,0.39415592813199396,0.02880239438722243,0.023542204946866097
threshold,sub-pixel,2.0,0.2502468226104855,0.0579520056247117,0.028307540884034532
canny,pixel,2.0,0.4222352880280438,0.12280120537278116,0.03458083633356268
canny,sub-pixel,2.0,0.2502468226104855,0.0579520056247117,0.028307540884034532
threshold,pixel,2.0,0.3945275222051653,0.023584990381313786,0.03179016595851647
threshold,sub-pixel,2.0,0.24253922609668133,0.044880806545135266,0.023558529428168606
canny,pixel,2.0,0.430782868703505,0.10089484560700124,0.00416075952252859
canny,sub-pixel,2.0,0.24553616943732534,0.045978364221479495,0.01879525341433408
threshold,pixel,2.0,0.4115151997816894,0.04499571319190876,0.025404767712847054
threshold,sub-pixel,2.0,0.25449407394701107,0.0488407885528519,0.008396313805351108
canny,pixel,2.0,0.4507339816222077,0.12103258235512648,0.05038007161144864
canny,sub-pixel,2.0,0.26416482804830405,0.05085826150350581,0.06158473490884986
threshold,pixel,2.0,0.4049811190454634,0.027618188962975743,0.002920172353753747
threshold,sub-pixel,2.0,0.2521242525900945,0.04540267391764197,0.06524310212705053
canny,pixel,2.0,0.4272021799098787,0.0823836008246217,0.050001816635202756
canny,sub-pixel,2.0,0.25631053397545706,0.04710811941666504,0.05615318664842417
threshold,pixel,2.0,0.40705049818687,0.03226268660027931,0.042602047979573676
threshold,sub-pixel,2.0,0.251277251274579,0.05150723425399284,0.010824066001876798
canny,pixel,2.0,0.42787301917873893,0.11737290374578035,0.060201561391178604
canny,sub-pixel,2.0,0.251277251274579,0.05150723425399284,0.010824066001876798
threshold,pixel,2.0,0.4010447842080123,0.046322737335363295,0.03868800307466391
threshold,sub-pixel,2.0,0.242308584280915,0.06378059374576239,0.05920015644434695
canny,pixel,2.0,0.43730586872681165,0.12085779335442692,0.046613846259143665
canny,sub-pixel,2.0,0.2444298871189035,0.06410142286997256,0.05730737725130197
threshold,pixel,2.0,0.3833893795398578,0.03644564105490922,0.05259188971769069
