method,config,edge_mae,ler_mae,lwr_mae,seed
seg-only,"(1.5, 20.0, 0.3, 0.6)",0.25460465997457504,0.02695232629776001,0.0035305023193359375,0
seg-only,"(1.5, 20.0, 0.3, 0.6)",0.21898332238197327,0.0354844331741333,0.010271549224853516,0
seg-only,"(1.5, 20.0, 0.3, 0.6)",0.22075998038053513,0.030469298362731934,0.021683335304260254,0
seg-only,"(1.5, 20.0, 0.3, -0.3)",0.21811684221029282,0.03051137924194336,0.06760334968566895,0
seg-only,"(1.5, 20.0, 0.3, -0.3)",0.2268131598830223,0.02699291706085205,0.022481918334960938,0
seg-only,"(1.5, 20.0, 0.3, -0.3)",0.217223659157753,0.03281444311141968,0.04907369613647461,0
seg-only,"(1.5, 20.0, 0.3, -0.3)",0.25692782551050186,0.033338963985443115,0.06069684028625488,0
seg-only,"(1.5, 20.0, 0.3, -0.3)",0.23632276058197021,0.014580011367797852,0.020520687103271484,0
seg-only,"(1.5, 20.0, 0.3, -0.3)",0.2220466285943985,0.025831103324890137,0.03203296661376953,0
seg-only,"(1.5, 20.0, 0.3, -0.3)",0.21768152713775635,0.023880958557128906,0.044503211975097656,0
seg-only,"(1.5, 20.0, 0.3, -0.3)",0.21605447679758072,0.018789589405059814,0.03061842918395996,0
seg-only,"(1.5, 20.0, 0.3, -0.3)",0.24440455436706543,0.011758744716644287,0.024439096450805664,0
seg-only,"(1.5, 20.0, 0.3, -0.3)",0.22728147357702255,0.033661067485809326,0.07714390754699707,0
seg-only,"(1.5, 20.0, 0.3, -0.3)",0.21702541410923004,0.02727198600769043,0.04081368446350098,0
seg-only,"(1.5, 20.0, 0.3, -0.3)",0.22236227989196777,0.02464735507965088,0.06950211524963379,0
seg-only,"(1.5, 20.0, 0.3, -0.3)",0.22512272000312805,0.028418242931365967,0.057077646255493164,0
seg-only,"(1.5, 20.0, 0.3, -0.3)",0.2235429510474205,0.015108168125152588,0.024466276168823242,0
seg-only,"(1.5, 20.0, 0.3, -0.3)",0.25619855523109436,0.02730613946914673,0.06550097465515137,0
seg-only,"(1.5, 20.0, 0.7, 0.0)",0.17577474564313889,0.0114096999168396,0.008380651473999023,0
seg-only,"(1.5, 20.0, 0.7, 0.0)",0.1913500800728798,0.0024555325508117676,0.004639863967895508,0
seg-only,"(1.5, 20.0, 0.7, 0.0)",0.1810053214430809,0.011735081672668457,0.02796316146850586,0
seg-only,"(1.5, 20.0, 0.7, 0.0)",0.19442957639694214,0.017144441604614258,0.017333269119262695,0
seg-only,"(1.5, 20.0, 0.7, 0.0)",0.20038669556379318,0.009552597999572754,0.01131749153137207,0
seg-only,"(1.5, 20.0, 0.7, 0.0)",0.19162862747907639,0.010460913181304932,0.02720046043395996,0
seg-only,"(1.5, 20.0, 0.7, 0.0)",0.18408751487731934,0.022836029529571533,0.04026031494140625,0
seg-only,"(1.5, 20.0, 0.7, 0.0)",0.18231479078531265,0.015152335166931152,0.006861448287963867,0
seg-only,"(1.5, 20.0, 0.7, 0.0)",0.1858597844839096,0.009344398975372314,0.016150474548339844,0
seg-only,"(1.5, 20.0, 0.7, 0.0)",0.19173374772071838,0.013530552387237549,0.032695770263671875,0
seg-only,"(1.5, 20.0, 0.7, 0.0)",0.17830944061279297,0.011729598045349121,0.01718425750732422,0
seg-only,"(1.5, 20.0, 0.7, 0.0)",0.20593475550413132,0.004206836223602295,0.022238969802856445,0
seg-only,"(1.5, 20.0, 0.7, 0.0)",0.1916860193014145,0.011602342128753662,0.012592434883117676,0
seg-only,"(1.5, 20.0, 0.7, 0.0)",0.194322869181633,0.004505813121795654,0.015383124351501465,0
seg-only,"(1.5, 20.0, 0.7, 0.0)",0.1791384294629097,0.011176109313964844,0.0042476654052734375,0
seg-only,"(1.5, 20.0, 0.7, 0.3)",0.19305147975683212,0.005815863609313965,0.011838912963867188,0
seg-only,"(1.5, 20.0, 0.7, 0.3)",0.1904783770442009,0.012015283107757568,0.03150498867034912,0
seg-only,"(1.5, 20.0, 0.7, 0.3)",0.19197674095630646,0.005818605422973633,0.0046530961990356445,0
seg-only,"(1.5, 20.0, 0.7, 0.3)",0.19124141335487366,0.015992820262908936,0.008425474166870117,0
seg-only,"(1.5, 20.0, 0.7, 0.3)",0.18369973450899124,0.009834349155426025,0.04019725322723389,0
seg-only,"(1.5, 20.0, 0.7, 0.3)",0.1915808841586113,0.009107232093811035,0.008602380752563477,0
seg-only,"(1.5, 20.0, 0.7, 0.3)",0.2063640058040619,0.007746219635009766,0.03185462951660156,0
seg-only,"(1.5, 20.0, 0.7, 0.3)",0.17287683486938477,0.009736895561218262,0.028488516807556152,0
seg-only,"(1.5, 20.0, 0.7, 0.3)",0.1995191127061844,0.01173543930053711,0.003030061721801758,0
seg-only,"(1.5, 20.0, 0.7, 0.3)",0.20392514765262604,0.008689343929290771,0.002360105514526367,0
seg-only,"(1.5, 20.0, 0.7, 0.3)",0.18621796369552612,0.002781987190246582,0.0042514801025390625,0
seg-only,"(1.5, 20.0, 0.7, 0.3)",0.18814217299222946,0.004114866256713867,0.016100287437438965,0
seg-only,"(1.5, 20.0, 0.7, 0.3)",0.189461350440979,0.005723536014556885,0.031351327896118164,0
seg-only,"(1.5, 20.0, 0.7, 0.3)",0.17677704989910126,0.008053719997406006,0.0013496875762939453,0
seg-only,"(1.5, 20.0, 0.7, 0.3)",0.1860693395137787,0.004923641681671143,0.02553880214691162,0
seg-only,"(1.5, 20.0, 0.7, 0.6)",0.18487920612096786,0.01634162664413452,0.03400850296020508,0
seg-only,"(1.5, 20.0, 0.7, 0.6)",0.18556104600429535,0.010747194290161133,0.02603447437286377,0
seg-only,"(1.5, 20.0, 0.7, 0.6)",0.1935676708817482,0.012301623821258545,0.005094408988952637,0
seg-only,"(1.5, 20.0, 0.7, 0.6)",0.1831194907426834,0.01833641529083252,0.029821276664733887,0
seg-only,"(1.5, 20.0, 0.7, 0.6)",0.19618432223796844,0.007013678550720215,0.005982518196105957,0
